,id,name,start_timestamp,sport,league,teams,scores
320,,Boston Celtics - Philadelphia 76ers,2015-03-16 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 108, 'Philadelphia 76ers': 89}"
321,,Indiana Pacers - Toronto Raptors,2015-03-16 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Toronto Raptors']","{'Indiana Pacers': 98, 'Toronto Raptors': 117}"
322,,Washington Wizards - Portland Trail Blazers,2015-03-16 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Portland Trail Blazers']","{'Washington Wizards': 105, 'Portland Trail Blazers': 97}"
323,,Los Angeles Lakers - Atlanta Hawks,2015-03-16 01:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Atlanta Hawks']","{'Los Angeles Lakers': 86, 'Atlanta Hawks': 91}"
324,,Phoenix Suns - New York Knicks,2015-03-16 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New York Knicks']","{'Phoenix Suns': 102, 'New York Knicks': 89}"
325,,San Antonio Spurs - Minnesota Timberwolves,2015-03-15 23:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Minnesota Timberwolves']","{'San Antonio Spurs': 123, 'Minnesota Timberwolves': 97}"
326,,Toronto Raptors - Portland Trail Blazers,2015-03-15 23:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Portland Trail Blazers']","{'Toronto Raptors': 97, 'Portland Trail Blazers': 113}"
327,,New Orleans Pelicans - Denver Nuggets,2015-03-15 22:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Denver Nuggets']","{'New Orleans Pelicans': 111, 'Denver Nuggets': 118}"
328,,Orlando Magic - Cleveland Cavaliers,2015-03-15 22:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Cleveland Cavaliers']","{'Orlando Magic': 108, 'Cleveland Cavaliers': 123}"
329,,Los Angeles Clippers - Houston Rockets,2015-03-15 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Houston Rockets']","{'Los Angeles Clippers': 98, 'Houston Rockets': 100}"
330,,Oklahoma City Thunder - Chicago Bulls,2015-03-15 17:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Chicago Bulls']","{'Oklahoma City Thunder': 109, 'Chicago Bulls': 100}"
331,,Golden State Warriors - New York Knicks,2015-03-15 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New York Knicks']","{'Golden State Warriors': 125, 'New York Knicks': 94}"
332,,Utah Jazz - Detroit Pistons,2015-03-15 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Detroit Pistons']","{'Utah Jazz': 88, 'Detroit Pistons': 85}"
333,,Memphis Grizzlies - Milwaukee Bucks,2015-03-15 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Milwaukee Bucks']","{'Memphis Grizzlies': 96, 'Milwaukee Bucks': 83}"
334,,Philadelphia 76ers - Brooklyn Nets,2015-03-14 23:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Brooklyn Nets']","{'Philadelphia 76ers': 87, 'Brooklyn Nets': 94}"
335,,Indiana Pacers - Boston Celtics,2015-03-14 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Boston Celtics']","{'Indiana Pacers': 89, 'Boston Celtics': 93}"
336,,Washington Wizards - Sacramento Kings,2015-03-14 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Sacramento Kings']","{'Washington Wizards': 113, 'Sacramento Kings': 97}"
337,,Phoenix Suns - Atlanta Hawks,2015-03-14 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Atlanta Hawks']","{'Phoenix Suns': 87, 'Atlanta Hawks': 96}"
338,,Portland Trail Blazers - Detroit Pistons,2015-03-14 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Detroit Pistons']","{'Portland Trail Blazers': 118, 'Detroit Pistons': 99}"
339,,Denver Nuggets - Golden State Warriors,2015-03-14 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Golden State Warriors']","{'Denver Nuggets': 114, 'Golden State Warriors': 103}"
340,,Dallas Mavericks - Los Angeles Clippers,2015-03-14 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Los Angeles Clippers']","{'Dallas Mavericks': 129, 'Los Angeles Clippers': 99}"
341,,Oklahoma City Thunder - Minnesota Timberwolves,2015-03-14 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Minnesota Timberwolves']","{'Oklahoma City Thunder': 113, 'Minnesota Timberwolves': 99}"
342,,Boston Celtics - Orlando Magic,2015-03-13 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Orlando Magic']","{'Boston Celtics': 95, 'Orlando Magic': 88}"
343,,Toronto Raptors - Miami Heat,2015-03-13 23:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Miami Heat']","{'Toronto Raptors': 102, 'Miami Heat': 92}"
344,,Charlotte Hornets - Chicago Bulls,2015-03-13 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Chicago Bulls']","{'Charlotte Hornets': 101, 'Chicago Bulls': 91}"
345,,Philadelphia 76ers - Sacramento Kings,2015-03-13 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Sacramento Kings']","{'Philadelphia 76ers': 114, 'Sacramento Kings': 107}"
346,,Los Angeles Lakers - New York Knicks,2015-03-13 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'New York Knicks']","{'Los Angeles Lakers': 94, 'New York Knicks': 101}"
347,,San Antonio Spurs - Cleveland Cavaliers,2015-03-13 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Cleveland Cavaliers']","{'San Antonio Spurs': 125, 'Cleveland Cavaliers': 128}"
348,,Utah Jazz - Houston Rockets,2015-03-13 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Houston Rockets']","{'Utah Jazz': 109, 'Houston Rockets': 91}"
349,,Washington Wizards - Memphis Grizzlies,2015-03-12 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Memphis Grizzlies']","{'Washington Wizards': 107, 'Memphis Grizzlies': 87}"
350,,Indiana Pacers - Milwaukee Bucks,2015-03-12 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Milwaukee Bucks']","{'Indiana Pacers': 109, 'Milwaukee Bucks': 103}"
351,,Golden State Warriors - Detroit Pistons,2015-03-12 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Detroit Pistons']","{'Golden State Warriors': 105, 'Detroit Pistons': 98}"
352,,Portland Trail Blazers - Houston Rockets,2015-03-12 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Houston Rockets']","{'Portland Trail Blazers': 105, 'Houston Rockets': 100}"
353,,Phoenix Suns - Minnesota Timberwolves,2015-03-12 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Minnesota Timberwolves']","{'Phoenix Suns': 106, 'Minnesota Timberwolves': 97}"
354,,Denver Nuggets - Atlanta Hawks,2015-03-12 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Atlanta Hawks']","{'Denver Nuggets': 115, 'Atlanta Hawks': 102}"
355,,Milwaukee Bucks - Orlando Magic,2015-03-12 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Orlando Magic']","{'Milwaukee Bucks': 97, 'Orlando Magic': 91}"
356,,Oklahoma City Thunder - Los Angeles Clippers,2015-03-12 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Clippers']","{'Oklahoma City Thunder': 108, 'Los Angeles Clippers': 120}"
357,,Boston Celtics - Memphis Grizzlies,2015-03-11 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Memphis Grizzlies']","{'Boston Celtics': 95, 'Memphis Grizzlies': 92}"
358,,Miami Heat - Brooklyn Nets,2015-03-11 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Brooklyn Nets']","{'Miami Heat': 104, 'Brooklyn Nets': 98}"
359,,Charlotte Hornets - Sacramento Kings,2015-03-11 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Sacramento Kings']","{'Charlotte Hornets': 106, 'Sacramento Kings': 113}"
360,,Philadelphia 76ers - Chicago Bulls,2015-03-11 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Chicago Bulls']","{'Philadelphia 76ers': 95, 'Chicago Bulls': 104}"
361,,Los Angeles Lakers - Detroit Pistons,2015-03-11 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Detroit Pistons']","{'Los Angeles Lakers': 93, 'Detroit Pistons': 85}"
362,,Utah Jazz - New York Knicks,2015-03-11 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'New York Knicks']","{'Utah Jazz': 87, 'New York Knicks': 82}"
363,,Dallas Mavericks - Cleveland Cavaliers,2015-03-11 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Cleveland Cavaliers']","{'Dallas Mavericks': 94, 'Cleveland Cavaliers': 127}"
364,,San Antonio Spurs - Toronto Raptors,2015-03-11 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Toronto Raptors']","{'San Antonio Spurs': 117, 'Toronto Raptors': 107}"
365,,Brooklyn Nets - New Orleans Pelicans,2015-03-10 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'New Orleans Pelicans']","{'Brooklyn Nets': 91, 'New Orleans Pelicans': 111}"
366,,Indiana Pacers - Orlando Magic,2015-03-10 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Orlando Magic']","{'Indiana Pacers': 118, 'Orlando Magic': 86}"
367,,Los Angeles Clippers - Minnesota Timberwolves,2015-03-10 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Minnesota Timberwolves']","{'Los Angeles Clippers': 89, 'Minnesota Timberwolves': 76}"
368,,Phoenix Suns - Golden State Warriors,2015-03-10 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Golden State Warriors']","{'Phoenix Suns': 80, 'Golden State Warriors': 98}"
369,,Denver Nuggets - New York Knicks,2015-03-10 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'New York Knicks']","{'Denver Nuggets': 106, 'New York Knicks': 78}"
370,,Chicago Bulls - Memphis Grizzlies,2015-03-10 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Memphis Grizzlies']","{'Chicago Bulls': 91, 'Memphis Grizzlies': 101}"
371,,Milwaukee Bucks - New Orleans Pelicans,2015-03-10 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'New Orleans Pelicans']","{'Milwaukee Bucks': 103, 'New Orleans Pelicans': 114}"
372,,Atlanta Hawks - Sacramento Kings,2015-03-09 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Sacramento Kings']","{'Atlanta Hawks': 130, 'Sacramento Kings': 105}"
373,,Miami Heat - Boston Celtics,2015-03-09 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Boston Celtics']","{'Miami Heat': 90, 'Boston Celtics': 100}"
374,,Charlotte Hornets - Washington Wizards,2015-03-09 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Washington Wizards']","{'Charlotte Hornets': 69, 'Washington Wizards': 95}"
375,,Los Angeles Lakers - Dallas Mavericks,2015-03-09 01:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Dallas Mavericks']","{'Los Angeles Lakers': 93, 'Dallas Mavericks': 100}"
376,,Oklahoma City Thunder - Toronto Raptors,2015-03-08 23:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Toronto Raptors']","{'Oklahoma City Thunder': 108, 'Toronto Raptors': 104}"
377,,Brooklyn Nets - Utah Jazz,2015-03-08 22:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Utah Jazz']","{'Brooklyn Nets': 88, 'Utah Jazz': 95}"
378,,Detroit Pistons - Charlotte Hornets,2015-03-08 22:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Charlotte Hornets']","{'Detroit Pistons': 101, 'Charlotte Hornets': 108}"
379,,Orlando Magic - Boston Celtics,2015-03-08 22:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Boston Celtics']","{'Orlando Magic': 103, 'Boston Celtics': 98}"
380,,Golden State Warriors - Los Angeles Clippers,2015-03-08 19:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Los Angeles Clippers']","{'Golden State Warriors': 106, 'Los Angeles Clippers': 98}"
381,,San Antonio Spurs - Chicago Bulls,2015-03-08 17:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Chicago Bulls']","{'San Antonio Spurs': 116, 'Chicago Bulls': 105}"
382,,Denver Nuggets - Houston Rockets,2015-03-08 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Houston Rockets']","{'Denver Nuggets': 100, 'Houston Rockets': 114}"
383,,Milwaukee Bucks - Washington Wizards,2015-03-08 01:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Washington Wizards']","{'Milwaukee Bucks': 91, 'Washington Wizards': 85}"
384,,Minnesota Timberwolves - Portland Trail Blazers,2015-03-08 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Portland Trail Blazers']","{'Minnesota Timberwolves': 121, 'Portland Trail Blazers': 113}"
385,,Cleveland Cavaliers - Phoenix Suns,2015-03-08 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Phoenix Suns']","{'Cleveland Cavaliers': 89, 'Phoenix Suns': 79}"
386,,Miami Heat - Sacramento Kings,2015-03-08 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Sacramento Kings']","{'Miami Heat': 114, 'Sacramento Kings': 109}"
387,,New York Knicks - Indiana Pacers,2015-03-08 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Indiana Pacers']","{'New York Knicks': 86, 'Indiana Pacers': 92}"
388,,Philadelphia 76ers - Atlanta Hawks,2015-03-08 00:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Atlanta Hawks']","{'Philadelphia 76ers': 92, 'Atlanta Hawks': 84}"
389,,New Orleans Pelicans - Memphis Grizzlies,2015-03-08 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Memphis Grizzlies']","{'New Orleans Pelicans': 95, 'Memphis Grizzlies': 89}"
390,,Golden State Warriors - Dallas Mavericks,2015-03-07 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Dallas Mavericks']","{'Golden State Warriors': 104, 'Dallas Mavericks': 89}"
391,,San Antonio Spurs - Denver Nuggets,2015-03-07 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Denver Nuggets']","{'San Antonio Spurs': 120, 'Denver Nuggets': 111}"
392,,Brooklyn Nets - Phoenix Suns,2015-03-07 01:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Phoenix Suns']","{'Brooklyn Nets': 100, 'Phoenix Suns': 108}"
393,,Houston Rockets - Detroit Pistons,2015-03-07 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Detroit Pistons']","{'Houston Rockets': 103, 'Detroit Pistons': 93}"
394,,Memphis Grizzlies - Los Angeles Lakers,2015-03-07 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Lakers']","{'Memphis Grizzlies': 97, 'Los Angeles Lakers': 90}"
395,,New Orleans Pelicans - Boston Celtics,2015-03-07 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Boston Celtics']","{'New Orleans Pelicans': 98, 'Boston Celtics': 104}"
396,,Atlanta Hawks - Cleveland Cavaliers,2015-03-07 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Cleveland Cavaliers']","{'Atlanta Hawks': 106, 'Cleveland Cavaliers': 97}"
397,,Charlotte Hornets - Toronto Raptors,2015-03-07 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Toronto Raptors']","{'Charlotte Hornets': 103, 'Toronto Raptors': 94}"
398,,Indiana Pacers - Chicago Bulls,2015-03-07 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Chicago Bulls']","{'Indiana Pacers': 98, 'Chicago Bulls': 84}"
399,,Washington Wizards - Miami Heat,2015-03-07 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Miami Heat']","{'Washington Wizards': 99, 'Miami Heat': 97}"
400,,Orlando Magic - Sacramento Kings,2015-03-07 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Sacramento Kings']","{'Orlando Magic': 119, 'Sacramento Kings': 114}"
401,,Philadelphia 76ers - Utah Jazz,2015-03-07 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Utah Jazz']","{'Philadelphia 76ers': 83, 'Utah Jazz': 89}"
402,,Portland Trail Blazers - Dallas Mavericks,2015-03-06 03:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Dallas Mavericks']","{'Portland Trail Blazers': 94, 'Dallas Mavericks': 75}"
403,,Chicago Bulls - Oklahoma City Thunder,2015-03-06 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Oklahoma City Thunder']","{'Chicago Bulls': 108, 'Oklahoma City Thunder': 105}"
404,,Golden State Warriors - Milwaukee Bucks,2015-03-05 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Milwaukee Bucks']","{'Golden State Warriors': 102, 'Milwaukee Bucks': 93}"
405,,Los Angeles Clippers - Portland Trail Blazers,2015-03-05 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Portland Trail Blazers']","{'Los Angeles Clippers': 93, 'Portland Trail Blazers': 98}"
406,,San Antonio Spurs - Sacramento Kings,2015-03-05 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Sacramento Kings']","{'San Antonio Spurs': 112, 'Sacramento Kings': 85}"
407,,Houston Rockets - Memphis Grizzlies,2015-03-05 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Memphis Grizzlies']","{'Houston Rockets': 100, 'Memphis Grizzlies': 102}"
408,,Miami Heat - Los Angeles Lakers,2015-03-05 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'Los Angeles Lakers']","{'Miami Heat': 100, 'Los Angeles Lakers': 94}"
409,,Minnesota Timberwolves - Denver Nuggets,2015-03-05 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Denver Nuggets']","{'Minnesota Timberwolves': 85, 'Denver Nuggets': 100}"
410,,New Orleans Pelicans - Detroit Pistons,2015-03-05 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Detroit Pistons']","{'New Orleans Pelicans': 88, 'Detroit Pistons': 85}"
411,,Oklahoma City Thunder - Philadelphia 76ers,2015-03-05 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Philadelphia 76ers']","{'Oklahoma City Thunder': 123, 'Philadelphia 76ers': 118}"
412,,Boston Celtics - Utah Jazz,2015-03-05 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Utah Jazz']","{'Boston Celtics': 85, 'Utah Jazz': 84}"
413,,Brooklyn Nets - Charlotte Hornets,2015-03-05 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Charlotte Hornets']","{'Brooklyn Nets': 91, 'Charlotte Hornets': 115}"
414,,Toronto Raptors - Cleveland Cavaliers,2015-03-05 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Cleveland Cavaliers']","{'Toronto Raptors': 112, 'Cleveland Cavaliers': 120}"
415,,Indiana Pacers - New York Knicks,2015-03-05 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'New York Knicks']","{'Indiana Pacers': 105, 'New York Knicks': 82}"
416,,Orlando Magic - Phoenix Suns,2015-03-05 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Phoenix Suns']","{'Orlando Magic': 100, 'Phoenix Suns': 105}"
417,,Denver Nuggets - Milwaukee Bucks,2015-03-04 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Milwaukee Bucks']","{'Denver Nuggets': 106, 'Milwaukee Bucks': 95}"
418,,Chicago Bulls - Washington Wizards,2015-03-04 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Washington Wizards']","{'Chicago Bulls': 97, 'Washington Wizards': 92}"
419,,Memphis Grizzlies - Utah Jazz,2015-03-04 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Utah Jazz']","{'Memphis Grizzlies': 82, 'Utah Jazz': 93}"
420,,Atlanta Hawks - Houston Rockets,2015-03-04 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Houston Rockets']","{'Atlanta Hawks': 104, 'Houston Rockets': 96}"
421,,Charlotte Hornets - Los Angeles Lakers,2015-03-04 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Los Angeles Lakers']","{'Charlotte Hornets': 104, 'Los Angeles Lakers': 103}"
422,,Cleveland Cavaliers - Boston Celtics,2015-03-04 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 110, 'Boston Celtics': 79}"
423,,New York Knicks - Sacramento Kings,2015-03-04 00:00:00+00:00,basketball,NBA,"['New York Knicks', 'Sacramento Kings']","{'New York Knicks': 86, 'Sacramento Kings': 124}"
424,,Dallas Mavericks - New Orleans Pelicans,2015-03-03 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'New Orleans Pelicans']","{'Dallas Mavericks': 102, 'New Orleans Pelicans': 93}"
425,,Minnesota Timberwolves - Los Angeles Clippers,2015-03-03 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Los Angeles Clippers']","{'Minnesota Timberwolves': 105, 'Los Angeles Clippers': 110}"
426,,Brooklyn Nets - Golden State Warriors,2015-03-03 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Golden State Warriors']","{'Brooklyn Nets': 110, 'Golden State Warriors': 108}"
427,,Miami Heat - Phoenix Suns,2015-03-03 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Phoenix Suns']","{'Miami Heat': 115, 'Phoenix Suns': 98}"
428,,Philadelphia 76ers - Toronto Raptors,2015-03-03 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Toronto Raptors']","{'Philadelphia 76ers': 103, 'Toronto Raptors': 114}"
429,,Denver Nuggets - New Orleans Pelicans,2015-03-02 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'New Orleans Pelicans']","{'Denver Nuggets': 92, 'New Orleans Pelicans': 99}"
430,,Los Angeles Lakers - Oklahoma City Thunder,2015-03-01 23:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 101, 'Oklahoma City Thunder': 108}"
431,,Boston Celtics - Golden State Warriors,2015-03-01 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Golden State Warriors']","{'Boston Celtics': 101, 'Golden State Warriors': 106}"
432,,Indiana Pacers - Philadelphia 76ers,2015-03-01 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Philadelphia 76ers']","{'Indiana Pacers': 94, 'Philadelphia 76ers': 74}"
433,,Orlando Magic - Charlotte Hornets,2015-03-01 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 83, 'Charlotte Hornets': 98}"
434,,Sacramento Kings - Portland Trail Blazers,2015-03-01 23:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Portland Trail Blazers']","{'Sacramento Kings': 99, 'Portland Trail Blazers': 110}"
435,,Houston Rockets - Cleveland Cavaliers,2015-03-01 20:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Cleveland Cavaliers']","{'Houston Rockets': 105, 'Cleveland Cavaliers': 103}"
436,,Chicago Bulls - Los Angeles Clippers,2015-03-01 18:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Los Angeles Clippers']","{'Chicago Bulls': 86, 'Los Angeles Clippers': 96}"
437,,Phoenix Suns - San Antonio Spurs,2015-03-01 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'San Antonio Spurs']","{'Phoenix Suns': 74, 'San Antonio Spurs': 101}"
438,,Utah Jazz - Milwaukee Bucks,2015-03-01 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Milwaukee Bucks']","{'Utah Jazz': 82, 'Milwaukee Bucks': 75}"
439,,Dallas Mavericks - Brooklyn Nets,2015-03-01 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Brooklyn Nets']","{'Dallas Mavericks': 94, 'Brooklyn Nets': 104}"
440,,Minnesota Timberwolves - Memphis Grizzlies,2015-03-01 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Memphis Grizzlies']","{'Minnesota Timberwolves': 97, 'Memphis Grizzlies': 101}"
441,,Miami Heat - Atlanta Hawks,2015-03-01 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Atlanta Hawks']","{'Miami Heat': 91, 'Atlanta Hawks': 93}"
442,,New York Knicks - Toronto Raptors,2015-03-01 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Toronto Raptors']","{'New York Knicks': 103, 'Toronto Raptors': 98}"
443,,Washington Wizards - Detroit Pistons,2015-03-01 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Detroit Pistons']","{'Washington Wizards': 99, 'Detroit Pistons': 95}"
444,,Los Angeles Lakers - Milwaukee Bucks,2015-02-28 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Milwaukee Bucks']","{'Los Angeles Lakers': 101, 'Milwaukee Bucks': 93}"
445,,Portland Trail Blazers - Oklahoma City Thunder,2015-02-28 03:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Oklahoma City Thunder']","{'Portland Trail Blazers': 115, 'Oklahoma City Thunder': 112}"
446,,Sacramento Kings - San Antonio Spurs,2015-02-28 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'San Antonio Spurs']","{'Sacramento Kings': 96, 'San Antonio Spurs': 107}"
447,,Denver Nuggets - Utah Jazz,2015-02-28 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Utah Jazz']","{'Denver Nuggets': 82, 'Utah Jazz': 104}"
448,,Memphis Grizzlies - Los Angeles Clippers,2015-02-28 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 79, 'Los Angeles Clippers': 97}"
449,,New Orleans Pelicans - Miami Heat,2015-02-28 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Miami Heat']","{'New Orleans Pelicans': 104, 'Miami Heat': 102}"
450,,Chicago Bulls - Minnesota Timberwolves,2015-02-28 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Minnesota Timberwolves']","{'Chicago Bulls': 96, 'Minnesota Timberwolves': 89}"
451,,Houston Rockets - Brooklyn Nets,2015-02-28 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Brooklyn Nets']","{'Houston Rockets': 102, 'Brooklyn Nets': 98}"
452,,Atlanta Hawks - Orlando Magic,2015-02-28 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Orlando Magic']","{'Atlanta Hawks': 95, 'Orlando Magic': 88}"
453,,Boston Celtics - Charlotte Hornets,2015-02-28 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Charlotte Hornets']","{'Boston Celtics': 106, 'Charlotte Hornets': 98}"
454,,Detroit Pistons - New York Knicks,2015-02-28 00:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'New York Knicks']","{'Detroit Pistons': 115, 'New York Knicks': 121}"
455,,Toronto Raptors - Golden State Warriors,2015-02-28 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Golden State Warriors']","{'Toronto Raptors': 89, 'Golden State Warriors': 113}"
