,id,name,start_timestamp,sport,league,teams,scores
337,,Milwaukee Bucks - Indiana Pacers,2019-03-08 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Indiana Pacers']","{'Milwaukee Bucks': 117, 'Indiana Pacers': 98}"
338,,Los Angeles Lakers - Denver Nuggets,2019-03-07 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Denver Nuggets']","{'Los Angeles Lakers': 99, 'Denver Nuggets': 115}"
339,,Sacramento Kings - Boston Celtics,2019-03-07 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Boston Celtics']","{'Sacramento Kings': 109, 'Boston Celtics': 111}"
340,,Phoenix Suns - New York Knicks,2019-03-07 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New York Knicks']","{'Phoenix Suns': 107, 'New York Knicks': 96}"
341,,Chicago Bulls - Philadelphia 76ers,2019-03-07 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Philadelphia 76ers']","{'Chicago Bulls': 108, 'Philadelphia 76ers': 107}"
342,,New Orleans Pelicans - Utah Jazz,2019-03-07 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Utah Jazz']","{'New Orleans Pelicans': 104, 'Utah Jazz': 114}"
343,,Atlanta Hawks - San Antonio Spurs,2019-03-07 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'San Antonio Spurs']","{'Atlanta Hawks': 104, 'San Antonio Spurs': 111}"
344,,Brooklyn Nets - Cleveland Cavaliers,2019-03-07 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Cleveland Cavaliers']","{'Brooklyn Nets': 113, 'Cleveland Cavaliers': 107}"
345,,Charlotte Hornets - Miami Heat,2019-03-07 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Miami Heat']","{'Charlotte Hornets': 84, 'Miami Heat': 91}"
346,,Detroit Pistons - Minnesota Timberwolves,2019-03-07 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Minnesota Timberwolves']","{'Detroit Pistons': 131, 'Minnesota Timberwolves': 114}"
347,,Washington Wizards - Dallas Mavericks,2019-03-07 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Dallas Mavericks']","{'Washington Wizards': 132, 'Dallas Mavericks': 123}"
348,,Golden State Warriors - Boston Celtics,2019-03-06 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Boston Celtics']","{'Golden State Warriors': 95, 'Boston Celtics': 128}"
349,,Minnesota Timberwolves - Oklahoma City Thunder,2019-03-06 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Oklahoma City Thunder']","{'Minnesota Timberwolves': 131, 'Oklahoma City Thunder': 120}"
350,,Memphis Grizzlies - Portland Trail Blazers,2019-03-06 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Portland Trail Blazers']","{'Memphis Grizzlies': 120, 'Portland Trail Blazers': 111}"
351,,Toronto Raptors - Houston Rockets,2019-03-06 01:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Houston Rockets']","{'Toronto Raptors': 95, 'Houston Rockets': 107}"
352,,Indiana Pacers - Chicago Bulls,2019-03-06 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Chicago Bulls']","{'Indiana Pacers': 105, 'Chicago Bulls': 96}"
353,,Philadelphia 76ers - Orlando Magic,2019-03-06 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 114, 'Orlando Magic': 106}"
354,,Los Angeles Lakers - Los Angeles Clippers,2019-03-05 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Los Angeles Clippers']","{'Los Angeles Lakers': 105, 'Los Angeles Clippers': 113}"
355,,Sacramento Kings - New York Knicks,2019-03-05 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'New York Knicks']","{'Sacramento Kings': 115, 'New York Knicks': 108}"
356,,Phoenix Suns - Milwaukee Bucks,2019-03-05 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Milwaukee Bucks']","{'Phoenix Suns': 114, 'Milwaukee Bucks': 105}"
357,,Utah Jazz - New Orleans Pelicans,2019-03-05 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'New Orleans Pelicans']","{'Utah Jazz': 112, 'New Orleans Pelicans': 115}"
358,,San Antonio Spurs - Denver Nuggets,2019-03-05 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Denver Nuggets']","{'San Antonio Spurs': 104, 'Denver Nuggets': 103}"
359,,Brooklyn Nets - Dallas Mavericks,2019-03-05 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Dallas Mavericks']","{'Brooklyn Nets': 127, 'Dallas Mavericks': 88}"
360,,Miami Heat - Atlanta Hawks,2019-03-05 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Atlanta Hawks']","{'Miami Heat': 114, 'Atlanta Hawks': 113}"
361,,Oklahoma City Thunder - Memphis Grizzlies,2019-03-04 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Memphis Grizzlies']","{'Oklahoma City Thunder': 99, 'Memphis Grizzlies': 95}"
362,,Cleveland Cavaliers - Orlando Magic,2019-03-03 23:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Orlando Magic']","{'Cleveland Cavaliers': 107, 'Orlando Magic': 93}"
363,,Detroit Pistons - Toronto Raptors,2019-03-03 23:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Toronto Raptors']","{'Detroit Pistons': 112, 'Toronto Raptors': 107}"
364,,Washington Wizards - Minnesota Timberwolves,2019-03-03 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Minnesota Timberwolves']","{'Washington Wizards': 135, 'Minnesota Timberwolves': 121}"
365,,Boston Celtics - Houston Rockets,2019-03-03 20:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Houston Rockets']","{'Boston Celtics': 104, 'Houston Rockets': 115}"
366,,Chicago Bulls - Atlanta Hawks,2019-03-03 20:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Atlanta Hawks']","{'Chicago Bulls': 118, 'Atlanta Hawks': 123}"
367,,Los Angeles Clippers - New York Knicks,2019-03-03 20:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New York Knicks']","{'Los Angeles Clippers': 128, 'New York Knicks': 107}"
368,,Charlotte Hornets - Portland Trail Blazers,2019-03-03 18:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Portland Trail Blazers']","{'Charlotte Hornets': 108, 'Portland Trail Blazers': 118}"
369,,Denver Nuggets - New Orleans Pelicans,2019-03-03 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'New Orleans Pelicans']","{'Denver Nuggets': 112, 'New Orleans Pelicans': 120}"
370,,Phoenix Suns - Los Angeles Lakers,2019-03-03 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Lakers']","{'Phoenix Suns': 118, 'Los Angeles Lakers': 109}"
371,,Utah Jazz - Milwaukee Bucks,2019-03-03 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Milwaukee Bucks']","{'Utah Jazz': 115, 'Milwaukee Bucks': 111}"
372,,Dallas Mavericks - Memphis Grizzlies,2019-03-03 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Memphis Grizzlies']","{'Dallas Mavericks': 81, 'Memphis Grizzlies': 111}"
373,,Philadelphia 76ers - Golden State Warriors,2019-03-03 01:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Golden State Warriors']","{'Philadelphia 76ers': 117, 'Golden State Warriors': 120}"
374,,San Antonio Spurs - Oklahoma City Thunder,2019-03-03 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Oklahoma City Thunder']","{'San Antonio Spurs': 116, 'Oklahoma City Thunder': 102}"
375,,Miami Heat - Brooklyn Nets,2019-03-03 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Brooklyn Nets']","{'Miami Heat': 117, 'Brooklyn Nets': 88}"
376,,Indiana Pacers - Orlando Magic,2019-03-03 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Orlando Magic']","{'Indiana Pacers': 112, 'Orlando Magic': 117}"
377,,Cleveland Cavaliers - Detroit Pistons,2019-03-02 22:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Detroit Pistons']","{'Cleveland Cavaliers': 93, 'Detroit Pistons': 129}"
378,,Los Angeles Lakers - Milwaukee Bucks,2019-03-02 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Milwaukee Bucks']","{'Los Angeles Lakers': 120, 'Milwaukee Bucks': 131}"
379,,Sacramento Kings - Los Angeles Clippers,2019-03-02 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Los Angeles Clippers']","{'Sacramento Kings': 109, 'Los Angeles Clippers': 116}"
380,,Phoenix Suns - New Orleans Pelicans,2019-03-02 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New Orleans Pelicans']","{'Phoenix Suns': 116, 'New Orleans Pelicans': 130}"
381,,Boston Celtics - Washington Wizards,2019-03-02 01:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Washington Wizards']","{'Boston Celtics': 107, 'Washington Wizards': 96}"
382,,Toronto Raptors - Portland Trail Blazers,2019-03-02 01:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Portland Trail Blazers']","{'Toronto Raptors': 119, 'Portland Trail Blazers': 117}"
383,,Atlanta Hawks - Chicago Bulls,2019-03-02 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Chicago Bulls']","{'Atlanta Hawks': 161, 'Chicago Bulls': 168}"
384,,Brooklyn Nets - Charlotte Hornets,2019-03-02 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Charlotte Hornets']","{'Brooklyn Nets': 112, 'Charlotte Hornets': 123}"
385,,Denver Nuggets - Utah Jazz,2019-03-01 03:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Utah Jazz']","{'Denver Nuggets': 104, 'Utah Jazz': 111}"
386,,Houston Rockets - Miami Heat,2019-03-01 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Miami Heat']","{'Houston Rockets': 121, 'Miami Heat': 118}"
387,,Oklahoma City Thunder - Philadelphia 76ers,2019-03-01 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Philadelphia 76ers']","{'Oklahoma City Thunder': 104, 'Philadelphia 76ers': 108}"
388,,New York Knicks - Cleveland Cavaliers,2019-03-01 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Cleveland Cavaliers']","{'New York Knicks': 118, 'Cleveland Cavaliers': 125}"
389,,Indiana Pacers - Minnesota Timberwolves,2019-03-01 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Minnesota Timberwolves']","{'Indiana Pacers': 122, 'Minnesota Timberwolves': 115}"
390,,Orlando Magic - Golden State Warriors,2019-03-01 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Golden State Warriors']","{'Orlando Magic': 103, 'Golden State Warriors': 96}"
391,,Los Angeles Lakers - New Orleans Pelicans,2019-02-28 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'New Orleans Pelicans']","{'Los Angeles Lakers': 125, 'New Orleans Pelicans': 119}"
392,,Sacramento Kings - Milwaukee Bucks,2019-02-28 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Milwaukee Bucks']","{'Sacramento Kings': 140, 'Milwaukee Bucks': 141}"
393,,Utah Jazz - Los Angeles Clippers,2019-02-28 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Clippers']","{'Utah Jazz': 111, 'Los Angeles Clippers': 105}"
394,,Dallas Mavericks - Indiana Pacers,2019-02-28 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Indiana Pacers']","{'Dallas Mavericks': 110, 'Indiana Pacers': 101}"
395,,San Antonio Spurs - Detroit Pistons,2019-02-28 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Detroit Pistons']","{'San Antonio Spurs': 105, 'Detroit Pistons': 93}"
396,,Boston Celtics - Portland Trail Blazers,2019-02-28 01:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Portland Trail Blazers']","{'Boston Celtics': 92, 'Portland Trail Blazers': 97}"
397,,Memphis Grizzlies - Chicago Bulls,2019-02-28 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Chicago Bulls']","{'Memphis Grizzlies': 107, 'Chicago Bulls': 109}"
398,,Atlanta Hawks - Minnesota Timberwolves,2019-02-28 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Minnesota Timberwolves']","{'Atlanta Hawks': 131, 'Minnesota Timberwolves': 123}"
399,,Brooklyn Nets - Washington Wizards,2019-02-28 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Washington Wizards']","{'Brooklyn Nets': 116, 'Washington Wizards': 125}"
400,,Miami Heat - Golden State Warriors,2019-02-28 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Golden State Warriors']","{'Miami Heat': 126, 'Golden State Warriors': 125}"
401,,Charlotte Hornets - Houston Rockets,2019-02-28 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Houston Rockets']","{'Charlotte Hornets': 113, 'Houston Rockets': 118}"
402,,Denver Nuggets - Oklahoma City Thunder,2019-02-27 03:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Oklahoma City Thunder']","{'Denver Nuggets': 121, 'Oklahoma City Thunder': 112}"
403,,Toronto Raptors - Boston Celtics,2019-02-27 01:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Boston Celtics']","{'Toronto Raptors': 118, 'Boston Celtics': 95}"
404,,New York Knicks - Orlando Magic,2019-02-27 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Orlando Magic']","{'New York Knicks': 108, 'Orlando Magic': 103}"
405,,Los Angeles Clippers - Dallas Mavericks,2019-02-26 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Dallas Mavericks']","{'Los Angeles Clippers': 121, 'Dallas Mavericks': 112}"
406,,Chicago Bulls - Milwaukee Bucks,2019-02-26 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Milwaukee Bucks']","{'Chicago Bulls': 106, 'Milwaukee Bucks': 117}"
407,,Houston Rockets - Atlanta Hawks,2019-02-26 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Atlanta Hawks']","{'Houston Rockets': 119, 'Atlanta Hawks': 111}"
408,,Memphis Grizzlies - Los Angeles Lakers,2019-02-26 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Lakers']","{'Memphis Grizzlies': 110, 'Los Angeles Lakers': 105}"
409,,Minnesota Timberwolves - Sacramento Kings,2019-02-26 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Sacramento Kings']","{'Minnesota Timberwolves': 112, 'Sacramento Kings': 105}"
410,,New Orleans Pelicans - Philadelphia 76ers,2019-02-26 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Philadelphia 76ers']","{'New Orleans Pelicans': 110, 'Philadelphia 76ers': 111}"
411,,Brooklyn Nets - San Antonio Spurs,2019-02-26 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'San Antonio Spurs']","{'Brooklyn Nets': 101, 'San Antonio Spurs': 85}"
412,,Miami Heat - Phoenix Suns,2019-02-26 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Phoenix Suns']","{'Miami Heat': 121, 'Phoenix Suns': 124}"
413,,Charlotte Hornets - Golden State Warriors,2019-02-26 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Golden State Warriors']","{'Charlotte Hornets': 110, 'Golden State Warriors': 121}"
414,,Cleveland Cavaliers - Portland Trail Blazers,2019-02-26 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Portland Trail Blazers']","{'Cleveland Cavaliers': 110, 'Portland Trail Blazers': 123}"
415,,Detroit Pistons - Indiana Pacers,2019-02-26 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Indiana Pacers']","{'Detroit Pistons': 113, 'Indiana Pacers': 109}"
416,,New York Knicks - San Antonio Spurs,2019-02-25 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'San Antonio Spurs']","{'New York Knicks': 130, 'San Antonio Spurs': 118}"
417,,Denver Nuggets - Los Angeles Clippers,2019-02-24 22:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Clippers']","{'Denver Nuggets': 123, 'Los Angeles Clippers': 96}"
418,,Toronto Raptors - Orlando Magic,2019-02-24 20:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Orlando Magic']","{'Toronto Raptors': 98, 'Orlando Magic': 113}"
419,,Utah Jazz - Dallas Mavericks,2019-02-24 03:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Dallas Mavericks']","{'Utah Jazz': 125, 'Dallas Mavericks': 109}"
420,,Golden State Warriors - Houston Rockets,2019-02-24 01:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Houston Rockets']","{'Golden State Warriors': 112, 'Houston Rockets': 118}"
421,,Milwaukee Bucks - Minnesota Timberwolves,2019-02-24 01:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Minnesota Timberwolves']","{'Milwaukee Bucks': 140, 'Minnesota Timberwolves': 128}"
422,,Chicago Bulls - Boston Celtics,2019-02-24 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Boston Celtics']","{'Chicago Bulls': 126, 'Boston Celtics': 116}"
423,,Oklahoma City Thunder - Sacramento Kings,2019-02-24 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Sacramento Kings']","{'Oklahoma City Thunder': 116, 'Sacramento Kings': 119}"
424,,Miami Heat - Detroit Pistons,2019-02-24 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Detroit Pistons']","{'Miami Heat': 96, 'Detroit Pistons': 119}"
425,,Atlanta Hawks - Phoenix Suns,2019-02-24 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Phoenix Suns']","{'Atlanta Hawks': 120, 'Phoenix Suns': 112}"
426,,Charlotte Hornets - Brooklyn Nets,2019-02-24 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Brooklyn Nets']","{'Charlotte Hornets': 115, 'Brooklyn Nets': 117}"
427,,Cleveland Cavaliers - Memphis Grizzlies,2019-02-24 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Memphis Grizzlies']","{'Cleveland Cavaliers': 112, 'Memphis Grizzlies': 107}"
428,,New Orleans Pelicans - Los Angeles Lakers,2019-02-24 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Los Angeles Lakers']","{'New Orleans Pelicans': 128, 'Los Angeles Lakers': 115}"
429,,Washington Wizards - Indiana Pacers,2019-02-24 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Indiana Pacers']","{'Washington Wizards': 112, 'Indiana Pacers': 119}"
430,,Philadelphia 76ers - Portland Trail Blazers,2019-02-23 18:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Portland Trail Blazers']","{'Philadelphia 76ers': 115, 'Portland Trail Blazers': 130}"
431,,Oklahoma City Thunder - Utah Jazz,2019-02-23 02:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 148, 'Utah Jazz': 147}"
432,,Dallas Mavericks - Denver Nuggets,2019-02-23 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Denver Nuggets']","{'Dallas Mavericks': 104, 'Denver Nuggets': 114}"
433,,Memphis Grizzlies - Los Angeles Clippers,2019-02-23 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 106, 'Los Angeles Clippers': 112}"
434,,Atlanta Hawks - Detroit Pistons,2019-02-23 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Detroit Pistons']","{'Atlanta Hawks': 122, 'Detroit Pistons': 125}"
435,,New York Knicks - Minnesota Timberwolves,2019-02-23 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Minnesota Timberwolves']","{'New York Knicks': 104, 'Minnesota Timberwolves': 115}"
436,,Charlotte Hornets - Washington Wizards,2019-02-23 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Washington Wizards']","{'Charlotte Hornets': 123, 'Washington Wizards': 110}"
437,,Indiana Pacers - New Orleans Pelicans,2019-02-23 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'New Orleans Pelicans']","{'Indiana Pacers': 126, 'New Orleans Pelicans': 111}"
438,,Orlando Magic - Chicago Bulls,2019-02-23 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Chicago Bulls']","{'Orlando Magic': 109, 'Chicago Bulls': 110}"
439,,Toronto Raptors - San Antonio Spurs,2019-02-23 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'San Antonio Spurs']","{'Toronto Raptors': 120, 'San Antonio Spurs': 117}"
440,,Golden State Warriors - Sacramento Kings,2019-02-22 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Sacramento Kings']","{'Golden State Warriors': 125, 'Sacramento Kings': 123}"
441,,Los Angeles Lakers - Houston Rockets,2019-02-22 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Houston Rockets']","{'Los Angeles Lakers': 111, 'Houston Rockets': 106}"
442,,Milwaukee Bucks - Boston Celtics,2019-02-22 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Boston Celtics']","{'Milwaukee Bucks': 98, 'Boston Celtics': 97}"
443,,Brooklyn Nets - Portland Trail Blazers,2019-02-22 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Portland Trail Blazers']","{'Brooklyn Nets': 99, 'Portland Trail Blazers': 113}"
444,,Cleveland Cavaliers - Phoenix Suns,2019-02-22 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Phoenix Suns']","{'Cleveland Cavaliers': 111, 'Phoenix Suns': 98}"
445,,Philadelphia 76ers - Miami Heat,2019-02-22 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 106, 'Miami Heat': 102}"
446,,Team LeBron - Team Giannis,2019-02-18 01:00:00+00:00,basketball,NBA,"['Team LeBron', 'Team Giannis']","{'Team LeBron': 178, 'Team Giannis': 164}"
447,,Team World - Team USA,2019-02-16 02:00:00+00:00,basketball,NBA,"['Team World', 'Team USA']","{'Team World': 144, 'Team USA': 161}"
448,,New Orleans Pelicans - Oklahoma City Thunder,2019-02-15 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Oklahoma City Thunder']","{'New Orleans Pelicans': 131, 'Oklahoma City Thunder': 122}"
449,,Atlanta Hawks - New York Knicks,2019-02-15 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'New York Knicks']","{'Atlanta Hawks': 91, 'New York Knicks': 106}"
450,,Orlando Magic - Charlotte Hornets,2019-02-15 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 127, 'Charlotte Hornets': 89}"
451,,Los Angeles Clippers - Phoenix Suns,2019-02-14 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Phoenix Suns']","{'Los Angeles Clippers': 134, 'Phoenix Suns': 107}"
452,,Portland Trail Blazers - Golden State Warriors,2019-02-14 03:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Golden State Warriors']","{'Portland Trail Blazers': 129, 'Golden State Warriors': 107}"
453,,Denver Nuggets - Sacramento Kings,2019-02-14 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Sacramento Kings']","{'Denver Nuggets': 120, 'Sacramento Kings': 118}"
454,,Dallas Mavericks - Miami Heat,2019-02-14 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Miami Heat']","{'Dallas Mavericks': 101, 'Miami Heat': 112}"
455,,Chicago Bulls - Memphis Grizzlies,2019-02-14 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Memphis Grizzlies']","{'Chicago Bulls': 122, 'Memphis Grizzlies': 110}"
456,,Minnesota Timberwolves - Houston Rockets,2019-02-14 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Houston Rockets']","{'Minnesota Timberwolves': 121, 'Houston Rockets': 111}"
457,,Boston Celtics - Detroit Pistons,2019-02-14 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Detroit Pistons']","{'Boston Celtics': 118, 'Detroit Pistons': 110}"
458,,New York Knicks - Philadelphia 76ers,2019-02-14 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Philadelphia 76ers']","{'New York Knicks': 111, 'Philadelphia 76ers': 126}"
459,,Toronto Raptors - Washington Wizards,2019-02-14 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Washington Wizards']","{'Toronto Raptors': 129, 'Washington Wizards': 120}"
460,,Cleveland Cavaliers - Brooklyn Nets,2019-02-14 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Brooklyn Nets']","{'Cleveland Cavaliers': 139, 'Brooklyn Nets': 148}"
461,,Indiana Pacers - Milwaukee Bucks,2019-02-14 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Milwaukee Bucks']","{'Indiana Pacers': 97, 'Milwaukee Bucks': 106}"
462,,Golden State Warriors - Utah Jazz,2019-02-13 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Utah Jazz']","{'Golden State Warriors': 115, 'Utah Jazz': 108}"
463,,Memphis Grizzlies - San Antonio Spurs,2019-02-13 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'San Antonio Spurs']","{'Memphis Grizzlies': 107, 'San Antonio Spurs': 108}"
464,,New Orleans Pelicans - Orlando Magic,2019-02-13 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Orlando Magic']","{'New Orleans Pelicans': 88, 'Orlando Magic': 118}"
465,,Philadelphia 76ers - Boston Celtics,2019-02-13 01:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 109, 'Boston Celtics': 112}"
466,,Atlanta Hawks - Los Angeles Lakers,2019-02-13 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Los Angeles Lakers']","{'Atlanta Hawks': 117, 'Los Angeles Lakers': 113}"
467,,Denver Nuggets - Miami Heat,2019-02-12 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Miami Heat']","{'Denver Nuggets': 103, 'Miami Heat': 87}"
468,,Chicago Bulls - Milwaukee Bucks,2019-02-12 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Milwaukee Bucks']","{'Chicago Bulls': 99, 'Milwaukee Bucks': 112}"
469,,Houston Rockets - Dallas Mavericks,2019-02-12 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Dallas Mavericks']","{'Houston Rockets': 120, 'Dallas Mavericks': 104}"
470,,Minnesota Timberwolves - Los Angeles Clippers,2019-02-12 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Los Angeles Clippers']","{'Minnesota Timberwolves': 130, 'Los Angeles Clippers': 120}"
471,,Oklahoma City Thunder - Portland Trail Blazers,2019-02-12 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Portland Trail Blazers']","{'Oklahoma City Thunder': 120, 'Portland Trail Blazers': 111}"
472,,Toronto Raptors - Brooklyn Nets,2019-02-12 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Brooklyn Nets']","{'Toronto Raptors': 127, 'Brooklyn Nets': 125}"
