,id,name,start_timestamp,sport,league,teams,scores
289,,Houston Rockets - Los Angeles Clippers,2018-03-16 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Clippers']","{'Houston Rockets': 101, 'Los Angeles Clippers': 96}"
290,,Memphis Grizzlies - Chicago Bulls,2018-03-16 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Chicago Bulls']","{'Memphis Grizzlies': 110, 'Chicago Bulls': 111}"
291,,Atlanta Hawks - Charlotte Hornets,2018-03-15 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Charlotte Hornets']","{'Atlanta Hawks': 117, 'Charlotte Hornets': 129}"
292,,New York Knicks - Philadelphia 76ers,2018-03-15 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Philadelphia 76ers']","{'New York Knicks': 110, 'Philadelphia 76ers': 118}"
293,,Indiana Pacers - Toronto Raptors,2018-03-15 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Toronto Raptors']","{'Indiana Pacers': 99, 'Toronto Raptors': 106}"
294,,Golden State Warriors - Los Angeles Lakers,2018-03-15 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Los Angeles Lakers']","{'Golden State Warriors': 117, 'Los Angeles Lakers': 106}"
295,,Sacramento Kings - Miami Heat,2018-03-15 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Miami Heat']","{'Sacramento Kings': 123, 'Miami Heat': 119}"
296,,Boston Celtics - Washington Wizards,2018-03-15 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Washington Wizards']","{'Boston Celtics': 124, 'Washington Wizards': 125}"
297,,Orlando Magic - Milwaukee Bucks,2018-03-14 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Milwaukee Bucks']","{'Orlando Magic': 126, 'Milwaukee Bucks': 117}"
298,,Los Angeles Lakers - Denver Nuggets,2018-03-14 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Denver Nuggets']","{'Los Angeles Lakers': 112, 'Denver Nuggets': 103}"
299,,Phoenix Suns - Cleveland Cavaliers,2018-03-14 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Cleveland Cavaliers']","{'Phoenix Suns': 107, 'Cleveland Cavaliers': 129}"
300,,Utah Jazz - Detroit Pistons,2018-03-14 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Detroit Pistons']","{'Utah Jazz': 110, 'Detroit Pistons': 79}"
301,,San Antonio Spurs - Orlando Magic,2018-03-14 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Orlando Magic']","{'San Antonio Spurs': 108, 'Orlando Magic': 72}"
302,,Chicago Bulls - Los Angeles Clippers,2018-03-14 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Los Angeles Clippers']","{'Chicago Bulls': 106, 'Los Angeles Clippers': 112}"
303,,New Orleans Pelicans - Charlotte Hornets,2018-03-14 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Charlotte Hornets']","{'New Orleans Pelicans': 119, 'Charlotte Hornets': 115}"
304,,Atlanta Hawks - Oklahoma City Thunder,2018-03-13 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Oklahoma City Thunder']","{'Atlanta Hawks': 107, 'Oklahoma City Thunder': 119}"
305,,Brooklyn Nets - Toronto Raptors,2018-03-13 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Toronto Raptors']","{'Brooklyn Nets': 102, 'Toronto Raptors': 116}"
306,,New York Knicks - Dallas Mavericks,2018-03-13 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Dallas Mavericks']","{'New York Knicks': 97, 'Dallas Mavericks': 110}"
307,,Philadelphia 76ers - Indiana Pacers,2018-03-13 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Indiana Pacers']","{'Philadelphia 76ers': 98, 'Indiana Pacers': 101}"
308,,Washington Wizards - Minnesota Timberwolves,2018-03-13 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Minnesota Timberwolves']","{'Washington Wizards': 111, 'Minnesota Timberwolves': 116}"
309,,Portland Trail Blazers - Miami Heat,2018-03-13 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Miami Heat']","{'Portland Trail Blazers': 115, 'Miami Heat': 99}"
310,,Houston Rockets - San Antonio Spurs,2018-03-13 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'San Antonio Spurs']","{'Houston Rockets': 109, 'San Antonio Spurs': 93}"
311,,Memphis Grizzlies - Milwaukee Bucks,2018-03-13 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Milwaukee Bucks']","{'Memphis Grizzlies': 103, 'Milwaukee Bucks': 121}"
312,,Oklahoma City Thunder - Sacramento Kings,2018-03-13 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Sacramento Kings']","{'Oklahoma City Thunder': 106, 'Sacramento Kings': 101}"
313,,Los Angeles Lakers - Cleveland Cavaliers,2018-03-12 01:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Cleveland Cavaliers']","{'Los Angeles Lakers': 127, 'Cleveland Cavaliers': 113}"
314,,Boston Celtics - Indiana Pacers,2018-03-11 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Indiana Pacers']","{'Boston Celtics': 97, 'Indiana Pacers': 99}"
315,,Brooklyn Nets - Philadelphia 76ers,2018-03-11 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Philadelphia 76ers']","{'Brooklyn Nets': 97, 'Philadelphia 76ers': 120}"
316,,Dallas Mavericks - Houston Rockets,2018-03-11 23:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Houston Rockets']","{'Dallas Mavericks': 82, 'Houston Rockets': 105}"
317,,Denver Nuggets - Sacramento Kings,2018-03-11 21:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Sacramento Kings']","{'Denver Nuggets': 130, 'Sacramento Kings': 104}"
318,,New Orleans Pelicans - Utah Jazz,2018-03-11 20:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Utah Jazz']","{'New Orleans Pelicans': 99, 'Utah Jazz': 116}"
319,,Atlanta Hawks - Chicago Bulls,2018-03-11 19:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Chicago Bulls']","{'Atlanta Hawks': 122, 'Chicago Bulls': 129}"
320,,Minnesota Timberwolves - Golden State Warriors,2018-03-11 19:30:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Golden State Warriors']","{'Minnesota Timberwolves': 109, 'Golden State Warriors': 103}"
321,,New York Knicks - Toronto Raptors,2018-03-11 17:00:00+00:00,basketball,NBA,"['New York Knicks', 'Toronto Raptors']","{'New York Knicks': 106, 'Toronto Raptors': 132}"
322,,Los Angeles Clippers - Orlando Magic,2018-03-11 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Orlando Magic']","{'Los Angeles Clippers': 113, 'Orlando Magic': 105}"
323,,Dallas Mavericks - Memphis Grizzlies,2018-03-11 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Memphis Grizzlies']","{'Dallas Mavericks': 114, 'Memphis Grizzlies': 80}"
324,,Oklahoma City Thunder - San Antonio Spurs,2018-03-11 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'San Antonio Spurs']","{'Oklahoma City Thunder': 104, 'San Antonio Spurs': 94}"
325,,Miami Heat - Washington Wizards,2018-03-11 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Washington Wizards']","{'Miami Heat': 129, 'Washington Wizards': 102}"
326,,Charlotte Hornets - Phoenix Suns,2018-03-10 22:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Phoenix Suns']","{'Charlotte Hornets': 122, 'Phoenix Suns': 115}"
327,,Los Angeles Clippers - Cleveland Cavaliers,2018-03-10 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Cleveland Cavaliers']","{'Los Angeles Clippers': 116, 'Cleveland Cavaliers': 102}"
328,,Portland Trail Blazers - Golden State Warriors,2018-03-10 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Golden State Warriors']","{'Portland Trail Blazers': 125, 'Golden State Warriors': 108}"
329,,Sacramento Kings - Orlando Magic,2018-03-10 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Orlando Magic']","{'Sacramento Kings': 94, 'Orlando Magic': 88}"
330,,Denver Nuggets - Los Angeles Lakers,2018-03-10 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Lakers']","{'Denver Nuggets': 125, 'Los Angeles Lakers': 116}"
331,,Memphis Grizzlies - Utah Jazz,2018-03-10 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Utah Jazz']","{'Memphis Grizzlies': 78, 'Utah Jazz': 95}"
332,,Milwaukee Bucks - New York Knicks,2018-03-10 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'New York Knicks']","{'Milwaukee Bucks': 120, 'New York Knicks': 112}"
333,,New Orleans Pelicans - Washington Wizards,2018-03-10 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Washington Wizards']","{'New Orleans Pelicans': 97, 'Washington Wizards': 116}"
334,,Toronto Raptors - Houston Rockets,2018-03-10 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Houston Rockets']","{'Toronto Raptors': 108, 'Houston Rockets': 105}"
335,,Detroit Pistons - Chicago Bulls,2018-03-10 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Chicago Bulls']","{'Detroit Pistons': 99, 'Chicago Bulls': 83}"
336,,Indiana Pacers - Atlanta Hawks,2018-03-10 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Atlanta Hawks']","{'Indiana Pacers': 112, 'Atlanta Hawks': 87}"
337,,Golden State Warriors - San Antonio Spurs,2018-03-09 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'San Antonio Spurs']","{'Golden State Warriors': 110, 'San Antonio Spurs': 107}"
338,,Minnesota Timberwolves - Boston Celtics,2018-03-09 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Boston Celtics']","{'Minnesota Timberwolves': 109, 'Boston Celtics': 117}"
339,,Oklahoma City Thunder - Phoenix Suns,2018-03-09 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Phoenix Suns']","{'Oklahoma City Thunder': 115, 'Phoenix Suns': 87}"
340,,Miami Heat - Philadelphia 76ers,2018-03-09 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 108, 'Philadelphia 76ers': 99}"
341,,Charlotte Hornets - Brooklyn Nets,2018-03-09 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Brooklyn Nets']","{'Charlotte Hornets': 111, 'Brooklyn Nets': 125}"
342,,Denver Nuggets - Cleveland Cavaliers,2018-03-08 03:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Cleveland Cavaliers']","{'Denver Nuggets': 108, 'Cleveland Cavaliers': 113}"
343,,Los Angeles Lakers - Orlando Magic,2018-03-08 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Orlando Magic']","{'Los Angeles Lakers': 108, 'Orlando Magic': 107}"
344,,Sacramento Kings - New Orleans Pelicans,2018-03-08 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'New Orleans Pelicans']","{'Sacramento Kings': 101, 'New Orleans Pelicans': 114}"
345,,Chicago Bulls - Memphis Grizzlies,2018-03-08 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Memphis Grizzlies']","{'Chicago Bulls': 119, 'Memphis Grizzlies': 110}"
346,,Detroit Pistons - Toronto Raptors,2018-03-08 01:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Toronto Raptors']","{'Detroit Pistons': 119, 'Toronto Raptors': 121}"
347,,Milwaukee Bucks - Houston Rockets,2018-03-08 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Houston Rockets']","{'Milwaukee Bucks': 99, 'Houston Rockets': 110}"
348,,Indiana Pacers - Utah Jazz,2018-03-08 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Utah Jazz']","{'Indiana Pacers': 84, 'Utah Jazz': 104}"
349,,Los Angeles Clippers - New Orleans Pelicans,2018-03-07 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New Orleans Pelicans']","{'Los Angeles Clippers': 116, 'New Orleans Pelicans': 121}"
350,,Golden State Warriors - Brooklyn Nets,2018-03-07 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Brooklyn Nets']","{'Golden State Warriors': 114, 'Brooklyn Nets': 101}"
351,,Portland Trail Blazers - New York Knicks,2018-03-07 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'New York Knicks']","{'Portland Trail Blazers': 111, 'New York Knicks': 87}"
352,,Dallas Mavericks - Denver Nuggets,2018-03-07 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Denver Nuggets']","{'Dallas Mavericks': 118, 'Denver Nuggets': 107}"
353,,Oklahoma City Thunder - Houston Rockets,2018-03-07 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Houston Rockets']","{'Oklahoma City Thunder': 112, 'Houston Rockets': 122}"
354,,Charlotte Hornets - Philadelphia 76ers,2018-03-07 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Philadelphia 76ers']","{'Charlotte Hornets': 114, 'Philadelphia 76ers': 128}"
355,,Toronto Raptors - Atlanta Hawks,2018-03-07 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Atlanta Hawks']","{'Toronto Raptors': 106, 'Atlanta Hawks': 90}"
356,,Washington Wizards - Miami Heat,2018-03-07 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Miami Heat']","{'Washington Wizards': 117, 'Miami Heat': 113}"
357,,Los Angeles Lakers - Portland Trail Blazers,2018-03-06 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Portland Trail Blazers']","{'Los Angeles Lakers': 103, 'Portland Trail Blazers': 108}"
358,,Utah Jazz - Orlando Magic,2018-03-06 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Orlando Magic']","{'Utah Jazz': 94, 'Orlando Magic': 80}"
359,,San Antonio Spurs - Memphis Grizzlies,2018-03-06 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Memphis Grizzlies']","{'San Antonio Spurs': 100, 'Memphis Grizzlies': 98}"
360,,Chicago Bulls - Boston Celtics,2018-03-06 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Boston Celtics']","{'Chicago Bulls': 89, 'Boston Celtics': 105}"
361,,Miami Heat - Phoenix Suns,2018-03-06 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Phoenix Suns']","{'Miami Heat': 125, 'Phoenix Suns': 103}"
362,,Cleveland Cavaliers - Detroit Pistons,2018-03-06 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Detroit Pistons']","{'Cleveland Cavaliers': 112, 'Detroit Pistons': 90}"
363,,Indiana Pacers - Milwaukee Bucks,2018-03-06 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Milwaukee Bucks']","{'Indiana Pacers': 92, 'Milwaukee Bucks': 89}"
364,,Los Angeles Clippers - Brooklyn Nets,2018-03-05 02:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Brooklyn Nets']","{'Los Angeles Clippers': 123, 'Brooklyn Nets': 120}"
365,,Sacramento Kings - New York Knicks,2018-03-05 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'New York Knicks']","{'Sacramento Kings': 102, 'New York Knicks': 99}"
366,,Milwaukee Bucks - Philadelphia 76ers,2018-03-05 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Philadelphia 76ers']","{'Milwaukee Bucks': 118, 'Philadelphia 76ers': 110}"
367,,Dallas Mavericks - New Orleans Pelicans,2018-03-05 00:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'New Orleans Pelicans']","{'Dallas Mavericks': 109, 'New Orleans Pelicans': 126}"
368,,Toronto Raptors - Charlotte Hornets,2018-03-04 23:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Charlotte Hornets']","{'Toronto Raptors': 103, 'Charlotte Hornets': 98}"
369,,Washington Wizards - Indiana Pacers,2018-03-04 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Indiana Pacers']","{'Washington Wizards': 95, 'Indiana Pacers': 98}"
370,,Atlanta Hawks - Phoenix Suns,2018-03-04 20:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Phoenix Suns']","{'Atlanta Hawks': 113, 'Phoenix Suns': 112}"
371,,Portland Trail Blazers - Oklahoma City Thunder,2018-03-04 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Oklahoma City Thunder']","{'Portland Trail Blazers': 108, 'Oklahoma City Thunder': 100}"
372,,Sacramento Kings - Utah Jazz,2018-03-04 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Utah Jazz']","{'Sacramento Kings': 91, 'Utah Jazz': 98}"
373,,San Antonio Spurs - Los Angeles Lakers,2018-03-04 02:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Lakers']","{'San Antonio Spurs': 112, 'Los Angeles Lakers': 116}"
374,,Houston Rockets - Boston Celtics,2018-03-04 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Boston Celtics']","{'Houston Rockets': 123, 'Boston Celtics': 120}"
375,,Cleveland Cavaliers - Denver Nuggets,2018-03-04 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Denver Nuggets']","{'Cleveland Cavaliers': 117, 'Denver Nuggets': 126}"
376,,Miami Heat - Detroit Pistons,2018-03-04 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Detroit Pistons']","{'Miami Heat': 105, 'Detroit Pistons': 96}"
377,,Orlando Magic - Memphis Grizzlies,2018-03-04 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Memphis Grizzlies']","{'Orlando Magic': 107, 'Memphis Grizzlies': 100}"
378,,Los Angeles Clippers - New York Knicks,2018-03-03 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New York Knicks']","{'Los Angeles Clippers': 128, 'New York Knicks': 105}"
379,,Utah Jazz - Minnesota Timberwolves,2018-03-03 03:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Minnesota Timberwolves']","{'Utah Jazz': 116, 'Minnesota Timberwolves': 108}"
380,,Phoenix Suns - Oklahoma City Thunder,2018-03-03 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Oklahoma City Thunder']","{'Phoenix Suns': 116, 'Oklahoma City Thunder': 124}"
381,,Chicago Bulls - Dallas Mavericks,2018-03-03 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Dallas Mavericks']","{'Chicago Bulls': 108, 'Dallas Mavericks': 100}"
382,,Memphis Grizzlies - Denver Nuggets,2018-03-03 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Denver Nuggets']","{'Memphis Grizzlies': 102, 'Denver Nuggets': 108}"
383,,Milwaukee Bucks - Indiana Pacers,2018-03-03 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Indiana Pacers']","{'Milwaukee Bucks': 96, 'Indiana Pacers': 103}"
384,,Washington Wizards - Toronto Raptors,2018-03-03 01:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Toronto Raptors']","{'Washington Wizards': 95, 'Toronto Raptors': 102}"
385,,Atlanta Hawks - Golden State Warriors,2018-03-03 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Golden State Warriors']","{'Atlanta Hawks': 109, 'Golden State Warriors': 114}"
386,,Orlando Magic - Detroit Pistons,2018-03-03 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Detroit Pistons']","{'Orlando Magic': 115, 'Detroit Pistons': 106}"
387,,Philadelphia 76ers - Charlotte Hornets,2018-03-03 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Charlotte Hornets']","{'Philadelphia 76ers': 110, 'Charlotte Hornets': 99}"
388,,Portland Trail Blazers - Minnesota Timberwolves,2018-03-02 03:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Minnesota Timberwolves']","{'Portland Trail Blazers': 108, 'Minnesota Timberwolves': 99}"
389,,Sacramento Kings - Brooklyn Nets,2018-03-02 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Brooklyn Nets']","{'Sacramento Kings': 116, 'Brooklyn Nets': 111}"
390,,Cleveland Cavaliers - Philadelphia 76ers,2018-03-02 01:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Philadelphia 76ers']","{'Cleveland Cavaliers': 97, 'Philadelphia 76ers': 108}"
391,,Miami Heat - Los Angeles Lakers,2018-03-02 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Los Angeles Lakers']","{'Miami Heat': 113, 'Los Angeles Lakers': 131}"
392,,Los Angeles Clippers - Houston Rockets,2018-03-01 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Houston Rockets']","{'Los Angeles Clippers': 92, 'Houston Rockets': 105}"
393,,Dallas Mavericks - Oklahoma City Thunder,2018-03-01 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Oklahoma City Thunder']","{'Dallas Mavericks': 110, 'Oklahoma City Thunder': 111}"
394,,San Antonio Spurs - New Orleans Pelicans,2018-03-01 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'New Orleans Pelicans']","{'San Antonio Spurs': 116, 'New Orleans Pelicans': 121}"
395,,Memphis Grizzlies - Phoenix Suns,2018-03-01 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Phoenix Suns']","{'Memphis Grizzlies': 102, 'Phoenix Suns': 110}"
396,,Washington Wizards - Golden State Warriors,2018-03-01 01:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Golden State Warriors']","{'Washington Wizards': 101, 'Golden State Warriors': 109}"
397,,Atlanta Hawks - Indiana Pacers,2018-03-01 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Indiana Pacers']","{'Atlanta Hawks': 107, 'Indiana Pacers': 102}"
398,,Boston Celtics - Charlotte Hornets,2018-03-01 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Charlotte Hornets']","{'Boston Celtics': 134, 'Charlotte Hornets': 106}"
399,,Orlando Magic - Toronto Raptors,2018-03-01 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Toronto Raptors']","{'Orlando Magic': 104, 'Toronto Raptors': 117}"
400,,Detroit Pistons - Milwaukee Bucks,2018-03-01 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Milwaukee Bucks']","{'Detroit Pistons': 110, 'Milwaukee Bucks': 87}"
401,,Denver Nuggets - Los Angeles Clippers,2018-02-28 03:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Clippers']","{'Denver Nuggets': 120, 'Los Angeles Clippers': 122}"
402,,Portland Trail Blazers - Sacramento Kings,2018-02-28 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Sacramento Kings']","{'Portland Trail Blazers': 116, 'Sacramento Kings': 99}"
403,,Milwaukee Bucks - Washington Wizards,2018-02-28 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Washington Wizards']","{'Milwaukee Bucks': 104, 'Washington Wizards': 107}"
404,,Miami Heat - Philadelphia 76ers,2018-02-28 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 102, 'Philadelphia 76ers': 101}"
405,,Charlotte Hornets - Chicago Bulls,2018-02-28 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Chicago Bulls']","{'Charlotte Hornets': 118, 'Chicago Bulls': 103}"
406,,Cleveland Cavaliers - Brooklyn Nets,2018-02-28 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Brooklyn Nets']","{'Cleveland Cavaliers': 129, 'Brooklyn Nets': 123}"
407,,Sacramento Kings - Minnesota Timberwolves,2018-02-27 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Minnesota Timberwolves']","{'Sacramento Kings': 100, 'Minnesota Timberwolves': 118}"
408,,Utah Jazz - Houston Rockets,2018-02-27 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Houston Rockets']","{'Utah Jazz': 85, 'Houston Rockets': 96}"
409,,Dallas Mavericks - Indiana Pacers,2018-02-27 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Indiana Pacers']","{'Dallas Mavericks': 109, 'Indiana Pacers': 103}"
410,,New Orleans Pelicans - Phoenix Suns,2018-02-27 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Phoenix Suns']","{'New Orleans Pelicans': 125, 'Phoenix Suns': 116}"
411,,Oklahoma City Thunder - Orlando Magic,2018-02-27 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Orlando Magic']","{'Oklahoma City Thunder': 112, 'Orlando Magic': 105}"
412,,Atlanta Hawks - Los Angeles Lakers,2018-02-27 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Los Angeles Lakers']","{'Atlanta Hawks': 104, 'Los Angeles Lakers': 123}"
413,,Boston Celtics - Memphis Grizzlies,2018-02-27 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Memphis Grizzlies']","{'Boston Celtics': 109, 'Memphis Grizzlies': 98}"
414,,Brooklyn Nets - Chicago Bulls,2018-02-27 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Chicago Bulls']","{'Brooklyn Nets': 104, 'Chicago Bulls': 87}"
415,,New York Knicks - Golden State Warriors,2018-02-27 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Golden State Warriors']","{'New York Knicks': 111, 'Golden State Warriors': 125}"
416,,Toronto Raptors - Detroit Pistons,2018-02-27 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Detroit Pistons']","{'Toronto Raptors': 123, 'Detroit Pistons': 94}"
417,,Denver Nuggets - Houston Rockets,2018-02-26 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Houston Rockets']","{'Denver Nuggets': 114, 'Houston Rockets': 119}"
418,,Washington Wizards - Philadelphia 76ers,2018-02-26 01:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Philadelphia 76ers']","{'Washington Wizards': 109, 'Philadelphia 76ers': 94}"
419,,Cleveland Cavaliers - San Antonio Spurs,2018-02-25 20:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'San Antonio Spurs']","{'Cleveland Cavaliers': 94, 'San Antonio Spurs': 110}"
420,,Milwaukee Bucks - New Orleans Pelicans,2018-02-25 20:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'New Orleans Pelicans']","{'Milwaukee Bucks': 121, 'New Orleans Pelicans': 123}"
421,,Charlotte Hornets - Detroit Pistons,2018-02-25 18:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Detroit Pistons']","{'Charlotte Hornets': 114, 'Detroit Pistons': 98}"
422,,Sacramento Kings - Los Angeles Lakers,2018-02-25 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Los Angeles Lakers']","{'Sacramento Kings': 108, 'Los Angeles Lakers': 113}"
423,,Minnesota Timberwolves - Chicago Bulls,2018-02-25 02:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Chicago Bulls']","{'Minnesota Timberwolves': 122, 'Chicago Bulls': 104}"
424,,Phoenix Suns - Portland Trail Blazers,2018-02-25 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Portland Trail Blazers']","{'Phoenix Suns': 104, 'Portland Trail Blazers': 106}"
