,id,name,start_timestamp,sport,league,teams,scores
282,,Memphis Grizzlies - Los Angeles Clippers,2016-03-20 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 113, 'Los Angeles Clippers': 102}"
283,,Atlanta Hawks - Houston Rockets,2016-03-19 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Houston Rockets']","{'Atlanta Hawks': 109, 'Houston Rockets': 97}"
284,,Miami Heat - Cleveland Cavaliers,2016-03-19 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Cleveland Cavaliers']","{'Miami Heat': 122, 'Cleveland Cavaliers': 101}"
285,,Detroit Pistons - Brooklyn Nets,2016-03-19 23:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Brooklyn Nets']","{'Detroit Pistons': 115, 'Brooklyn Nets': 103}"
286,,Indiana Pacers - Oklahoma City Thunder,2016-03-19 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Oklahoma City Thunder']","{'Indiana Pacers': 111, 'Oklahoma City Thunder': 115}"
287,,Washington Wizards - New York Knicks,2016-03-19 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'New York Knicks']","{'Washington Wizards': 99, 'New York Knicks': 89}"
288,,Charlotte Hornets - Denver Nuggets,2016-03-19 22:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Denver Nuggets']","{'Charlotte Hornets': 93, 'Denver Nuggets': 101}"
289,,Los Angeles Lakers - Phoenix Suns,2016-03-19 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Phoenix Suns']","{'Los Angeles Lakers': 90, 'Phoenix Suns': 95}"
290,,Dallas Mavericks - Golden State Warriors,2016-03-19 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Golden State Warriors']","{'Dallas Mavericks': 112, 'Golden State Warriors': 130}"
291,,Houston Rockets - Minnesota Timberwolves,2016-03-19 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Minnesota Timberwolves']","{'Houston Rockets': 116, 'Minnesota Timberwolves': 111}"
292,,New Orleans Pelicans - Portland Trail Blazers,2016-03-19 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Portland Trail Blazers']","{'New Orleans Pelicans': 112, 'Portland Trail Blazers': 117}"
293,,Detroit Pistons - Sacramento Kings,2016-03-18 23:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Sacramento Kings']","{'Detroit Pistons': 115, 'Sacramento Kings': 108}"
294,,Toronto Raptors - Boston Celtics,2016-03-18 23:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Boston Celtics']","{'Toronto Raptors': 105, 'Boston Celtics': 91}"
295,,Orlando Magic - Cleveland Cavaliers,2016-03-18 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Cleveland Cavaliers']","{'Orlando Magic': 103, 'Cleveland Cavaliers': 109}"
296,,Philadelphia 76ers - Oklahoma City Thunder,2016-03-18 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Oklahoma City Thunder']","{'Philadelphia 76ers': 97, 'Oklahoma City Thunder': 111}"
297,,Utah Jazz - Phoenix Suns,2016-03-18 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Phoenix Suns']","{'Utah Jazz': 103, 'Phoenix Suns': 69}"
298,,San Antonio Spurs - Portland Trail Blazers,2016-03-18 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Portland Trail Blazers']","{'San Antonio Spurs': 118, 'Portland Trail Blazers': 110}"
299,,Atlanta Hawks - Denver Nuggets,2016-03-18 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Denver Nuggets']","{'Atlanta Hawks': 116, 'Denver Nuggets': 98}"
300,,Chicago Bulls - Brooklyn Nets,2016-03-18 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Brooklyn Nets']","{'Chicago Bulls': 118, 'Brooklyn Nets': 102}"
301,,Milwaukee Bucks - Memphis Grizzlies,2016-03-18 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Memphis Grizzlies']","{'Milwaukee Bucks': 96, 'Memphis Grizzlies': 86}"
302,,Miami Heat - Charlotte Hornets,2016-03-17 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Charlotte Hornets']","{'Miami Heat': 106, 'Charlotte Hornets': 109}"
303,,Indiana Pacers - Toronto Raptors,2016-03-17 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Toronto Raptors']","{'Indiana Pacers': 94, 'Toronto Raptors': 101}"
304,,Philadelphia 76ers - Washington Wizards,2016-03-17 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Washington Wizards']","{'Philadelphia 76ers': 94, 'Washington Wizards': 99}"
305,,Golden State Warriors - New York Knicks,2016-03-17 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New York Knicks']","{'Golden State Warriors': 121, 'New York Knicks': 85}"
306,,Sacramento Kings - New Orleans Pelicans,2016-03-17 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'New Orleans Pelicans']","{'Sacramento Kings': 108, 'New Orleans Pelicans': 123}"
307,,Houston Rockets - Los Angeles Clippers,2016-03-17 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Clippers']","{'Houston Rockets': 106, 'Los Angeles Clippers': 122}"
308,,Memphis Grizzlies - Minnesota Timberwolves,2016-03-17 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Minnesota Timberwolves']","{'Memphis Grizzlies': 108, 'Minnesota Timberwolves': 114}"
309,,Detroit Pistons - Atlanta Hawks,2016-03-16 23:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Atlanta Hawks']","{'Detroit Pistons': 114, 'Atlanta Hawks': 118}"
310,,Boston Celtics - Oklahoma City Thunder,2016-03-16 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Oklahoma City Thunder']","{'Boston Celtics': 109, 'Oklahoma City Thunder': 130}"
311,,Charlotte Hornets - Orlando Magic,2016-03-16 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Orlando Magic']","{'Charlotte Hornets': 107, 'Orlando Magic': 99}"
312,,Cleveland Cavaliers - Dallas Mavericks,2016-03-16 23:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Dallas Mavericks']","{'Cleveland Cavaliers': 99, 'Dallas Mavericks': 98}"
313,,Washington Wizards - Chicago Bulls,2016-03-16 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Chicago Bulls']","{'Washington Wizards': 117, 'Chicago Bulls': 96}"
314,,Los Angeles Lakers - Sacramento Kings,2016-03-16 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Sacramento Kings']","{'Los Angeles Lakers': 98, 'Sacramento Kings': 106}"
315,,San Antonio Spurs - Los Angeles Clippers,2016-03-16 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Clippers']","{'San Antonio Spurs': 108, 'Los Angeles Clippers': 87}"
316,,Milwaukee Bucks - Toronto Raptors,2016-03-16 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Toronto Raptors']","{'Milwaukee Bucks': 89, 'Toronto Raptors': 107}"
317,,Brooklyn Nets - Philadelphia 76ers,2016-03-15 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Philadelphia 76ers']","{'Brooklyn Nets': 131, 'Philadelphia 76ers': 114}"
318,,Indiana Pacers - Boston Celtics,2016-03-15 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Boston Celtics']","{'Indiana Pacers': 103, 'Boston Celtics': 98}"
319,,Orlando Magic - Denver Nuggets,2016-03-15 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Denver Nuggets']","{'Orlando Magic': 116, 'Denver Nuggets': 110}"
320,,Golden State Warriors - New Orleans Pelicans,2016-03-15 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 125, 'New Orleans Pelicans': 107}"
321,,Utah Jazz - Cleveland Cavaliers,2016-03-15 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Cleveland Cavaliers']","{'Utah Jazz': 94, 'Cleveland Cavaliers': 85}"
322,,Phoenix Suns - Minnesota Timberwolves,2016-03-15 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Minnesota Timberwolves']","{'Phoenix Suns': 107, 'Minnesota Timberwolves': 104}"
323,,Houston Rockets - Memphis Grizzlies,2016-03-15 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Memphis Grizzlies']","{'Houston Rockets': 130, 'Memphis Grizzlies': 81}"
324,,Oklahoma City Thunder - Portland Trail Blazers,2016-03-15 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Portland Trail Blazers']","{'Oklahoma City Thunder': 128, 'Portland Trail Blazers': 94}"
325,,Washington Wizards - Detroit Pistons,2016-03-15 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Detroit Pistons']","{'Washington Wizards': 124, 'Detroit Pistons': 81}"
326,,Miami Heat - Denver Nuggets,2016-03-14 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Denver Nuggets']","{'Miami Heat': 124, 'Denver Nuggets': 119}"
327,,Toronto Raptors - Chicago Bulls,2016-03-14 23:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Chicago Bulls']","{'Toronto Raptors': 107, 'Chicago Bulls': 109}"
328,,Charlotte Hornets - Dallas Mavericks,2016-03-14 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Dallas Mavericks']","{'Charlotte Hornets': 96, 'Dallas Mavericks': 107}"
329,,Los Angeles Lakers - New York Knicks,2016-03-14 01:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'New York Knicks']","{'Los Angeles Lakers': 87, 'New York Knicks': 90}"
330,,Brooklyn Nets - Milwaukee Bucks,2016-03-14 00:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Milwaukee Bucks']","{'Brooklyn Nets': 100, 'Milwaukee Bucks': 109}"
331,,Atlanta Hawks - Indiana Pacers,2016-03-13 22:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Indiana Pacers']","{'Atlanta Hawks': 104, 'Indiana Pacers': 75}"
332,,Sacramento Kings - Utah Jazz,2016-03-13 22:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Utah Jazz']","{'Sacramento Kings': 99, 'Utah Jazz': 108}"
333,,Los Angeles Clippers - Cleveland Cavaliers,2016-03-13 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Cleveland Cavaliers']","{'Los Angeles Clippers': 90, 'Cleveland Cavaliers': 114}"
334,,Golden State Warriors - Phoenix Suns,2016-03-13 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Phoenix Suns']","{'Golden State Warriors': 123, 'Phoenix Suns': 116}"
335,,Portland Trail Blazers - Orlando Magic,2016-03-13 03:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Orlando Magic']","{'Portland Trail Blazers': 121, 'Orlando Magic': 84}"
336,,Denver Nuggets - Washington Wizards,2016-03-13 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Washington Wizards']","{'Denver Nuggets': 116, 'Washington Wizards': 100}"
337,,San Antonio Spurs - Oklahoma City Thunder,2016-03-13 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Oklahoma City Thunder']","{'San Antonio Spurs': 93, 'Oklahoma City Thunder': 85}"
338,,Atlanta Hawks - Memphis Grizzlies,2016-03-13 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Memphis Grizzlies']","{'Atlanta Hawks': 95, 'Memphis Grizzlies': 83}"
339,,Milwaukee Bucks - New Orleans Pelicans,2016-03-13 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'New Orleans Pelicans']","{'Milwaukee Bucks': 103, 'New Orleans Pelicans': 92}"
340,,Charlotte Hornets - Houston Rockets,2016-03-13 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Houston Rockets']","{'Charlotte Hornets': 125, 'Houston Rockets': 109}"
341,,Philadelphia 76ers - Detroit Pistons,2016-03-13 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Detroit Pistons']","{'Philadelphia 76ers': 111, 'Detroit Pistons': 125}"
342,,Toronto Raptors - Miami Heat,2016-03-13 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Miami Heat']","{'Toronto Raptors': 112, 'Miami Heat': 104}"
343,,Dallas Mavericks - Indiana Pacers,2016-03-12 19:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Indiana Pacers']","{'Dallas Mavericks': 105, 'Indiana Pacers': 112}"
344,,Golden State Warriors - Portland Trail Blazers,2016-03-12 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Portland Trail Blazers']","{'Golden State Warriors': 128, 'Portland Trail Blazers': 112}"
345,,Los Angeles Clippers - New York Knicks,2016-03-12 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New York Knicks']","{'Los Angeles Clippers': 101, 'New York Knicks': 94}"
346,,Sacramento Kings - Orlando Magic,2016-03-12 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Orlando Magic']","{'Sacramento Kings': 100, 'Orlando Magic': 107}"
347,,Utah Jazz - Washington Wizards,2016-03-12 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Washington Wizards']","{'Utah Jazz': 114, 'Washington Wizards': 93}"
348,,Memphis Grizzlies - New Orleans Pelicans,2016-03-12 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'New Orleans Pelicans']","{'Memphis Grizzlies': 121, 'New Orleans Pelicans': 114}"
349,,Oklahoma City Thunder - Minnesota Timberwolves,2016-03-12 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Minnesota Timberwolves']","{'Oklahoma City Thunder': 96, 'Minnesota Timberwolves': 99}"
350,,Chicago Bulls - Miami Heat,2016-03-12 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Miami Heat']","{'Chicago Bulls': 96, 'Miami Heat': 118}"
351,,Boston Celtics - Houston Rockets,2016-03-12 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Houston Rockets']","{'Boston Celtics': 98, 'Houston Rockets': 102}"
352,,Charlotte Hornets - Detroit Pistons,2016-03-12 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Detroit Pistons']","{'Charlotte Hornets': 118, 'Detroit Pistons': 103}"
353,,Philadelphia 76ers - Brooklyn Nets,2016-03-12 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Brooklyn Nets']","{'Philadelphia 76ers': 95, 'Brooklyn Nets': 89}"
354,,Los Angeles Lakers - Cleveland Cavaliers,2016-03-11 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Cleveland Cavaliers']","{'Los Angeles Lakers': 108, 'Cleveland Cavaliers': 120}"
355,,Denver Nuggets - Phoenix Suns,2016-03-11 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Phoenix Suns']","{'Denver Nuggets': 116, 'Phoenix Suns': 98}"
356,,San Antonio Spurs - Chicago Bulls,2016-03-11 01:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Chicago Bulls']","{'San Antonio Spurs': 109, 'Chicago Bulls': 101}"
357,,Toronto Raptors - Atlanta Hawks,2016-03-11 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Atlanta Hawks']","{'Toronto Raptors': 104, 'Atlanta Hawks': 96}"
358,,Golden State Warriors - Utah Jazz,2016-03-10 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Utah Jazz']","{'Golden State Warriors': 115, 'Utah Jazz': 94}"
359,,Sacramento Kings - Cleveland Cavaliers,2016-03-10 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Cleveland Cavaliers']","{'Sacramento Kings': 111, 'Cleveland Cavaliers': 120}"
360,,Oklahoma City Thunder - Los Angeles Clippers,2016-03-10 02:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Clippers']","{'Oklahoma City Thunder': 120, 'Los Angeles Clippers': 108}"
361,,Phoenix Suns - New York Knicks,2016-03-10 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New York Knicks']","{'Phoenix Suns': 97, 'New York Knicks': 128}"
362,,Dallas Mavericks - Detroit Pistons,2016-03-10 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Detroit Pistons']","{'Dallas Mavericks': 96, 'Detroit Pistons': 102}"
363,,Milwaukee Bucks - Miami Heat,2016-03-10 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Miami Heat']","{'Milwaukee Bucks': 114, 'Miami Heat': 108}"
364,,Boston Celtics - Memphis Grizzlies,2016-03-10 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Memphis Grizzlies']","{'Boston Celtics': 116, 'Memphis Grizzlies': 96}"
365,,Charlotte Hornets - New Orleans Pelicans,2016-03-10 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'New Orleans Pelicans']","{'Charlotte Hornets': 122, 'New Orleans Pelicans': 113}"
366,,Philadelphia 76ers - Houston Rockets,2016-03-10 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Houston Rockets']","{'Philadelphia 76ers': 104, 'Houston Rockets': 118}"
367,,Los Angeles Lakers - Orlando Magic,2016-03-09 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Orlando Magic']","{'Los Angeles Lakers': 107, 'Orlando Magic': 98}"
368,,Portland Trail Blazers - Washington Wizards,2016-03-09 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Washington Wizards']","{'Portland Trail Blazers': 116, 'Washington Wizards': 109}"
369,,Denver Nuggets - New York Knicks,2016-03-09 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'New York Knicks']","{'Denver Nuggets': 110, 'New York Knicks': 94}"
370,,Utah Jazz - Atlanta Hawks,2016-03-09 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Atlanta Hawks']","{'Utah Jazz': 84, 'Atlanta Hawks': 91}"
371,,Minnesota Timberwolves - San Antonio Spurs,2016-03-09 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'San Antonio Spurs']","{'Minnesota Timberwolves': 91, 'San Antonio Spurs': 116}"
372,,Toronto Raptors - Brooklyn Nets,2016-03-09 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Brooklyn Nets']","{'Toronto Raptors': 104, 'Brooklyn Nets': 99}"
373,,Golden State Warriors - Orlando Magic,2016-03-08 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Orlando Magic']","{'Golden State Warriors': 119, 'Orlando Magic': 113}"
374,,Dallas Mavericks - Los Angeles Clippers,2016-03-08 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Los Angeles Clippers']","{'Dallas Mavericks': 90, 'Los Angeles Clippers': 109}"
375,,Chicago Bulls - Milwaukee Bucks,2016-03-08 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Milwaukee Bucks']","{'Chicago Bulls': 100, 'Milwaukee Bucks': 90}"
376,,New Orleans Pelicans - Sacramento Kings,2016-03-08 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Sacramento Kings']","{'New Orleans Pelicans': 115, 'Sacramento Kings': 112}"
377,,Charlotte Hornets - Minnesota Timberwolves,2016-03-08 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Minnesota Timberwolves']","{'Charlotte Hornets': 108, 'Minnesota Timberwolves': 103}"
378,,Cleveland Cavaliers - Memphis Grizzlies,2016-03-08 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Memphis Grizzlies']","{'Cleveland Cavaliers': 103, 'Memphis Grizzlies': 106}"
379,,Indiana Pacers - San Antonio Spurs,2016-03-08 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'San Antonio Spurs']","{'Indiana Pacers': 99, 'San Antonio Spurs': 91}"
380,,Toronto Raptors - Houston Rockets,2016-03-06 23:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Houston Rockets']","{'Toronto Raptors': 107, 'Houston Rockets': 113}"
381,,Detroit Pistons - Portland Trail Blazers,2016-03-06 23:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Portland Trail Blazers']","{'Detroit Pistons': 123, 'Portland Trail Blazers': 103}"
382,,Miami Heat - Philadelphia 76ers,2016-03-06 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 103, 'Philadelphia 76ers': 98}"
383,,Denver Nuggets - Dallas Mavericks,2016-03-06 22:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Dallas Mavericks']","{'Denver Nuggets': 116, 'Dallas Mavericks': 114}"
384,,Memphis Grizzlies - Phoenix Suns,2016-03-06 21:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Phoenix Suns']","{'Memphis Grizzlies': 100, 'Phoenix Suns': 109}"
385,,Los Angeles Lakers - Golden State Warriors,2016-03-06 20:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Golden State Warriors']","{'Los Angeles Lakers': 112, 'Golden State Warriors': 95}"
386,,Milwaukee Bucks - Oklahoma City Thunder,2016-03-06 20:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Oklahoma City Thunder']","{'Milwaukee Bucks': 96, 'Oklahoma City Thunder': 104}"
387,,Los Angeles Clippers - Atlanta Hawks,2016-03-06 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Atlanta Hawks']","{'Los Angeles Clippers': 97, 'Atlanta Hawks': 107}"
388,,Chicago Bulls - Houston Rockets,2016-03-06 01:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Houston Rockets']","{'Chicago Bulls': 108, 'Houston Rockets': 100}"
389,,San Antonio Spurs - Sacramento Kings,2016-03-06 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Sacramento Kings']","{'San Antonio Spurs': 104, 'Sacramento Kings': 94}"
390,,Minnesota Timberwolves - Brooklyn Nets,2016-03-06 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Brooklyn Nets']","{'Minnesota Timberwolves': 132, 'Brooklyn Nets': 118}"
391,,Cleveland Cavaliers - Boston Celtics,2016-03-06 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 120, 'Boston Celtics': 103}"
392,,New Orleans Pelicans - Utah Jazz,2016-03-06 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Utah Jazz']","{'New Orleans Pelicans': 94, 'Utah Jazz': 106}"
393,,New York Knicks - Detroit Pistons,2016-03-06 00:00:00+00:00,basketball,NBA,"['New York Knicks', 'Detroit Pistons']","{'New York Knicks': 102, 'Detroit Pistons': 89}"
394,,Washington Wizards - Indiana Pacers,2016-03-06 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Indiana Pacers']","{'Washington Wizards': 99, 'Indiana Pacers': 100}"
395,,Los Angeles Lakers - Atlanta Hawks,2016-03-05 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Atlanta Hawks']","{'Los Angeles Lakers': 77, 'Atlanta Hawks': 106}"
396,,Denver Nuggets - Brooklyn Nets,2016-03-05 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Brooklyn Nets']","{'Denver Nuggets': 120, 'Brooklyn Nets': 121}"
397,,Cleveland Cavaliers - Washington Wizards,2016-03-05 01:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Washington Wizards']","{'Cleveland Cavaliers': 108, 'Washington Wizards': 83}"
398,,Memphis Grizzlies - Utah Jazz,2016-03-05 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Utah Jazz']","{'Memphis Grizzlies': 94, 'Utah Jazz': 88}"
399,,Milwaukee Bucks - Minnesota Timberwolves,2016-03-05 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Minnesota Timberwolves']","{'Milwaukee Bucks': 116, 'Minnesota Timberwolves': 101}"
400,,Boston Celtics - New York Knicks,2016-03-05 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'New York Knicks']","{'Boston Celtics': 105, 'New York Knicks': 104}"
401,,Toronto Raptors - Portland Trail Blazers,2016-03-05 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Portland Trail Blazers']","{'Toronto Raptors': 117, 'Portland Trail Blazers': 115}"
402,,Charlotte Hornets - Indiana Pacers,2016-03-05 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Indiana Pacers']","{'Charlotte Hornets': 108, 'Indiana Pacers': 101}"
403,,Orlando Magic - Phoenix Suns,2016-03-05 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Phoenix Suns']","{'Orlando Magic': 84, 'Phoenix Suns': 102}"
404,,Philadelphia 76ers - Miami Heat,2016-03-05 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 102, 'Miami Heat': 112}"
405,,Golden State Warriors - Oklahoma City Thunder,2016-03-04 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Oklahoma City Thunder']","{'Golden State Warriors': 121, 'Oklahoma City Thunder': 106}"
406,,Dallas Mavericks - Sacramento Kings,2016-03-04 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Sacramento Kings']","{'Dallas Mavericks': 101, 'Sacramento Kings': 104}"
407,,New Orleans Pelicans - San Antonio Spurs,2016-03-04 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'San Antonio Spurs']","{'New Orleans Pelicans': 86, 'San Antonio Spurs': 94}"
408,,Miami Heat - Phoenix Suns,2016-03-04 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Phoenix Suns']","{'Miami Heat': 108, 'Phoenix Suns': 92}"
409,,Los Angeles Clippers - Oklahoma City Thunder,2016-03-03 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Oklahoma City Thunder']","{'Los Angeles Clippers': 103, 'Oklahoma City Thunder': 98}"
410,,Denver Nuggets - Los Angeles Lakers,2016-03-03 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Lakers']","{'Denver Nuggets': 117, 'Los Angeles Lakers': 107}"
411,,Houston Rockets - New Orleans Pelicans,2016-03-03 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'New Orleans Pelicans']","{'Houston Rockets': 100, 'New Orleans Pelicans': 95}"
412,,Memphis Grizzlies - Sacramento Kings,2016-03-03 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Sacramento Kings']","{'Memphis Grizzlies': 104, 'Sacramento Kings': 98}"
413,,Milwaukee Bucks - Indiana Pacers,2016-03-03 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Indiana Pacers']","{'Milwaukee Bucks': 99, 'Indiana Pacers': 104}"
414,,Minnesota Timberwolves - Washington Wizards,2016-03-03 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Washington Wizards']","{'Minnesota Timberwolves': 98, 'Washington Wizards': 104}"
415,,San Antonio Spurs - Detroit Pistons,2016-03-03 01:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Detroit Pistons']","{'San Antonio Spurs': 97, 'Detroit Pistons': 81}"
416,,Boston Celtics - Portland Trail Blazers,2016-03-03 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Portland Trail Blazers']","{'Boston Celtics': 116, 'Portland Trail Blazers': 93}"
