,id,name,start_timestamp,sport,league,teams,scores
296,,Washington Wizards - New Orleans Pelicans,2013-03-15 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'New Orleans Pelicans']","{'Washington Wizards': 96, 'New Orleans Pelicans': 87}"
297,,Portland Trail Blazers - New York Knicks,2013-03-15 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'New York Knicks']","{'Portland Trail Blazers': 105, 'New York Knicks': 90}"
298,,San Antonio Spurs - Dallas Mavericks,2013-03-15 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 92, 'Dallas Mavericks': 91}"
299,,Los Angeles Clippers - Memphis Grizzlies,2013-03-14 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Memphis Grizzlies']","{'Los Angeles Clippers': 85, 'Memphis Grizzlies': 96}"
300,,Denver Nuggets - New York Knicks,2013-03-14 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'New York Knicks']","{'Denver Nuggets': 117, 'New York Knicks': 94}"
301,,Golden State Warriors - Detroit Pistons,2013-03-14 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Detroit Pistons']","{'Golden State Warriors': 105, 'Detroit Pistons': 97}"
302,,Sacramento Kings - Chicago Bulls,2013-03-14 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Chicago Bulls']","{'Sacramento Kings': 121, 'Chicago Bulls': 79}"
303,,Houston Rockets - Phoenix Suns,2013-03-14 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Phoenix Suns']","{'Houston Rockets': 111, 'Phoenix Suns': 81}"
304,,Oklahoma City Thunder - Utah Jazz,2013-03-14 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 110, 'Utah Jazz': 87}"
305,,Atlanta Hawks - Los Angeles Lakers,2013-03-13 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Los Angeles Lakers']","{'Atlanta Hawks': 96, 'Los Angeles Lakers': 92}"
306,,Boston Celtics - Toronto Raptors,2013-03-13 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Toronto Raptors']","{'Boston Celtics': 112, 'Toronto Raptors': 88}"
307,,Indiana Pacers - Minnesota Timberwolves,2013-03-13 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Minnesota Timberwolves']","{'Indiana Pacers': 107, 'Minnesota Timberwolves': 91}"
308,,Philadelphia 76ers - Miami Heat,2013-03-13 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 94, 'Miami Heat': 98}"
309,,Washington Wizards - Milwaukee Bucks,2013-03-13 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Milwaukee Bucks']","{'Washington Wizards': 106, 'Milwaukee Bucks': 93}"
310,,Portland Trail Blazers - Memphis Grizzlies,2013-03-13 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Memphis Grizzlies']","{'Portland Trail Blazers': 97, 'Memphis Grizzlies': 102}"
311,,Milwaukee Bucks - Dallas Mavericks,2013-03-13 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Dallas Mavericks']","{'Milwaukee Bucks': 108, 'Dallas Mavericks': 115}"
312,,Minnesota Timberwolves - San Antonio Spurs,2013-03-13 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'San Antonio Spurs']","{'Minnesota Timberwolves': 107, 'San Antonio Spurs': 83}"
313,,Brooklyn Nets - New Orleans Pelicans,2013-03-12 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'New Orleans Pelicans']","{'Brooklyn Nets': 108, 'New Orleans Pelicans': 98}"
314,,Miami Heat - Atlanta Hawks,2013-03-12 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Atlanta Hawks']","{'Miami Heat': 98, 'Atlanta Hawks': 81}"
315,,Charlotte Hornets - Boston Celtics,2013-03-12 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Boston Celtics']","{'Charlotte Hornets': 100, 'Boston Celtics': 74}"
316,,Cleveland Cavaliers - Washington Wizards,2013-03-12 23:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Washington Wizards']","{'Cleveland Cavaliers': 95, 'Washington Wizards': 90}"
317,,Orlando Magic - Los Angeles Lakers,2013-03-12 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Los Angeles Lakers']","{'Orlando Magic': 97, 'Los Angeles Lakers': 106}"
318,,Golden State Warriors - New York Knicks,2013-03-12 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New York Knicks']","{'Golden State Warriors': 92, 'New York Knicks': 63}"
319,,Phoenix Suns - Denver Nuggets,2013-03-12 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Denver Nuggets']","{'Phoenix Suns': 93, 'Denver Nuggets': 108}"
320,,Utah Jazz - Detroit Pistons,2013-03-12 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Detroit Pistons']","{'Utah Jazz': 103, 'Detroit Pistons': 90}"
321,,San Antonio Spurs - Oklahoma City Thunder,2013-03-12 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Oklahoma City Thunder']","{'San Antonio Spurs': 105, 'Oklahoma City Thunder': 93}"
322,,Philadelphia 76ers - Brooklyn Nets,2013-03-11 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Brooklyn Nets']","{'Philadelphia 76ers': 106, 'Brooklyn Nets': 97}"
323,,Los Angeles Clippers - Detroit Pistons,2013-03-11 01:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Detroit Pistons']","{'Los Angeles Clippers': 129, 'Detroit Pistons': 97}"
324,,Sacramento Kings - Milwaukee Bucks,2013-03-11 01:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Milwaukee Bucks']","{'Sacramento Kings': 113, 'Milwaukee Bucks': 115}"
325,,Minnesota Timberwolves - Dallas Mavericks,2013-03-10 23:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Dallas Mavericks']","{'Minnesota Timberwolves': 77, 'Dallas Mavericks': 100}"
326,,New Orleans Pelicans - Portland Trail Blazers,2013-03-10 23:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Portland Trail Blazers']","{'New Orleans Pelicans': 98, 'Portland Trail Blazers': 96}"
327,,Miami Heat - Indiana Pacers,2013-03-10 22:00:00+00:00,basketball,NBA,"['Miami Heat', 'Indiana Pacers']","{'Miami Heat': 105, 'Indiana Pacers': 91}"
328,,Orlando Magic - Philadelphia 76ers,2013-03-10 22:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Philadelphia 76ers']","{'Orlando Magic': 99, 'Philadelphia 76ers': 91}"
329,,Toronto Raptors - Cleveland Cavaliers,2013-03-10 22:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Cleveland Cavaliers']","{'Toronto Raptors': 100, 'Cleveland Cavaliers': 96}"
330,,Los Angeles Lakers - Chicago Bulls,2013-03-10 19:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Chicago Bulls']","{'Los Angeles Lakers': 90, 'Chicago Bulls': 81}"
331,,Oklahoma City Thunder - Boston Celtics,2013-03-10 17:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Boston Celtics']","{'Oklahoma City Thunder': 91, 'Boston Celtics': 79}"
332,,Golden State Warriors - Milwaukee Bucks,2013-03-10 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Milwaukee Bucks']","{'Golden State Warriors': 93, 'Milwaukee Bucks': 103}"
333,,Denver Nuggets - Minnesota Timberwolves,2013-03-10 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Minnesota Timberwolves']","{'Denver Nuggets': 111, 'Minnesota Timberwolves': 88}"
334,,Phoenix Suns - Houston Rockets,2013-03-10 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Houston Rockets']","{'Phoenix Suns': 107, 'Houston Rockets': 105}"
335,,Memphis Grizzlies - New Orleans Pelicans,2013-03-10 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'New Orleans Pelicans']","{'Memphis Grizzlies': 96, 'New Orleans Pelicans': 85}"
336,,Washington Wizards - Charlotte Hornets,2013-03-10 01:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Charlotte Hornets']","{'Washington Wizards': 104, 'Charlotte Hornets': 87}"
337,,New York Knicks - Utah Jazz,2013-03-10 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Utah Jazz']","{'New York Knicks': 113, 'Utah Jazz': 84}"
338,,Atlanta Hawks - Brooklyn Nets,2013-03-10 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Brooklyn Nets']","{'Atlanta Hawks': 80, 'Brooklyn Nets': 93}"
339,,Golden State Warriors - Houston Rockets,2013-03-09 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Houston Rockets']","{'Golden State Warriors': 88, 'Houston Rockets': 94}"
340,,Los Angeles Lakers - Toronto Raptors,2013-03-09 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Toronto Raptors']","{'Los Angeles Lakers': 118, 'Toronto Raptors': 116}"
341,,Sacramento Kings - Phoenix Suns,2013-03-09 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Phoenix Suns']","{'Sacramento Kings': 121, 'Phoenix Suns': 112}"
342,,San Antonio Spurs - Portland Trail Blazers,2013-03-09 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Portland Trail Blazers']","{'San Antonio Spurs': 106, 'Portland Trail Blazers': 136}"
343,,Boston Celtics - Atlanta Hawks,2013-03-09 01:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Atlanta Hawks']","{'Boston Celtics': 107, 'Atlanta Hawks': 102}"
344,,Chicago Bulls - Utah Jazz,2013-03-09 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Utah Jazz']","{'Chicago Bulls': 89, 'Utah Jazz': 88}"
345,,Miami Heat - Philadelphia 76ers,2013-03-09 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 102, 'Philadelphia 76ers': 93}"
346,,Brooklyn Nets - Washington Wizards,2013-03-09 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Washington Wizards']","{'Brooklyn Nets': 95, 'Washington Wizards': 78}"
347,,Cleveland Cavaliers - Memphis Grizzlies,2013-03-09 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Memphis Grizzlies']","{'Cleveland Cavaliers': 92, 'Memphis Grizzlies': 103}"
348,,Detroit Pistons - Dallas Mavericks,2013-03-09 00:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Dallas Mavericks']","{'Detroit Pistons': 99, 'Dallas Mavericks': 102}"
349,,Orlando Magic - Indiana Pacers,2013-03-09 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Indiana Pacers']","{'Orlando Magic': 86, 'Indiana Pacers': 115}"
350,,Charlotte Hornets - Oklahoma City Thunder,2013-03-09 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Oklahoma City Thunder']","{'Charlotte Hornets': 94, 'Oklahoma City Thunder': 116}"
351,,Denver Nuggets - Los Angeles Clippers,2013-03-08 03:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Clippers']","{'Denver Nuggets': 107, 'Los Angeles Clippers': 92}"
352,,New York Knicks - Oklahoma City Thunder,2013-03-08 01:00:00+00:00,basketball,NBA,"['New York Knicks', 'Oklahoma City Thunder']","{'New York Knicks': 94, 'Oklahoma City Thunder': 95}"
353,,Golden State Warriors - Sacramento Kings,2013-03-07 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Sacramento Kings']","{'Golden State Warriors': 87, 'Sacramento Kings': 83}"
354,,Los Angeles Clippers - Milwaukee Bucks,2013-03-07 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Milwaukee Bucks']","{'Los Angeles Clippers': 117, 'Milwaukee Bucks': 101}"
355,,Phoenix Suns - Toronto Raptors,2013-03-07 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Toronto Raptors']","{'Phoenix Suns': 71, 'Toronto Raptors': 98}"
356,,San Antonio Spurs - Chicago Bulls,2013-03-07 02:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Chicago Bulls']","{'San Antonio Spurs': 101, 'Chicago Bulls': 83}"
357,,Dallas Mavericks - Houston Rockets,2013-03-07 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Houston Rockets']","{'Dallas Mavericks': 112, 'Houston Rockets': 108}"
358,,Memphis Grizzlies - Portland Trail Blazers,2013-03-07 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Portland Trail Blazers']","{'Memphis Grizzlies': 91, 'Portland Trail Blazers': 85}"
359,,Minnesota Timberwolves - Washington Wizards,2013-03-07 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Washington Wizards']","{'Minnesota Timberwolves': 87, 'Washington Wizards': 82}"
360,,New Orleans Pelicans - Los Angeles Lakers,2013-03-07 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Los Angeles Lakers']","{'New Orleans Pelicans': 102, 'Los Angeles Lakers': 108}"
361,,Atlanta Hawks - Philadelphia 76ers,2013-03-07 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Philadelphia 76ers']","{'Atlanta Hawks': 107, 'Philadelphia 76ers': 96}"
362,,Detroit Pistons - New York Knicks,2013-03-07 00:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'New York Knicks']","{'Detroit Pistons': 77, 'New York Knicks': 87}"
363,,Miami Heat - Orlando Magic,2013-03-07 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Orlando Magic']","{'Miami Heat': 97, 'Orlando Magic': 96}"
364,,Charlotte Hornets - Brooklyn Nets,2013-03-07 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Brooklyn Nets']","{'Charlotte Hornets': 78, 'Brooklyn Nets': 99}"
365,,Cleveland Cavaliers - Utah Jazz,2013-03-07 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Utah Jazz']","{'Cleveland Cavaliers': 104, 'Utah Jazz': 101}"
366,,Indiana Pacers - Boston Celtics,2013-03-07 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Boston Celtics']","{'Indiana Pacers': 81, 'Boston Celtics': 83}"
367,,Sacramento Kings - Denver Nuggets,2013-03-06 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Denver Nuggets']","{'Sacramento Kings': 113, 'Denver Nuggets': 120}"
368,,Oklahoma City Thunder - Los Angeles Lakers,2013-03-06 02:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 122, 'Los Angeles Lakers': 105}"
369,,Philadelphia 76ers - Boston Celtics,2013-03-06 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 101, 'Boston Celtics': 109}"
370,,Golden State Warriors - Toronto Raptors,2013-03-05 03:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Toronto Raptors']","{'Golden State Warriors': 125, 'Toronto Raptors': 118}"
371,,Portland Trail Blazers - Charlotte Hornets,2013-03-05 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Charlotte Hornets']","{'Portland Trail Blazers': 122, 'Charlotte Hornets': 105}"
372,,Denver Nuggets - Atlanta Hawks,2013-03-05 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Atlanta Hawks']","{'Denver Nuggets': 104, 'Atlanta Hawks': 88}"
373,,Milwaukee Bucks - Utah Jazz,2013-03-05 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Utah Jazz']","{'Milwaukee Bucks': 109, 'Utah Jazz': 108}"
374,,Minnesota Timberwolves - Miami Heat,2013-03-05 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Miami Heat']","{'Minnesota Timberwolves': 81, 'Miami Heat': 97}"
375,,New Orleans Pelicans - Orlando Magic,2013-03-05 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Orlando Magic']","{'New Orleans Pelicans': 102, 'Orlando Magic': 105}"
376,,Cleveland Cavaliers - New York Knicks,2013-03-05 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'New York Knicks']","{'Cleveland Cavaliers': 97, 'New York Knicks': 102}"
377,,Los Angeles Lakers - Atlanta Hawks,2013-03-04 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Atlanta Hawks']","{'Los Angeles Lakers': 99, 'Atlanta Hawks': 98}"
378,,Indiana Pacers - Chicago Bulls,2013-03-04 01:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Chicago Bulls']","{'Indiana Pacers': 97, 'Chicago Bulls': 92}"
379,,Houston Rockets - Dallas Mavericks,2013-03-04 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Dallas Mavericks']","{'Houston Rockets': 136, 'Dallas Mavericks': 103}"
380,,San Antonio Spurs - Detroit Pistons,2013-03-04 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Detroit Pistons']","{'San Antonio Spurs': 114, 'Detroit Pistons': 75}"
381,,Orlando Magic - Memphis Grizzlies,2013-03-03 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Memphis Grizzlies']","{'Orlando Magic': 82, 'Memphis Grizzlies': 108}"
382,,Sacramento Kings - Charlotte Hornets,2013-03-03 23:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Charlotte Hornets']","{'Sacramento Kings': 119, 'Charlotte Hornets': 83}"
383,,Washington Wizards - Philadelphia 76ers,2013-03-03 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Philadelphia 76ers']","{'Washington Wizards': 90, 'Philadelphia 76ers': 87}"
384,,Los Angeles Clippers - Oklahoma City Thunder,2013-03-03 20:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Oklahoma City Thunder']","{'Los Angeles Clippers': 104, 'Oklahoma City Thunder': 108}"
385,,New York Knicks - Miami Heat,2013-03-03 18:00:00+00:00,basketball,NBA,"['New York Knicks', 'Miami Heat']","{'New York Knicks': 93, 'Miami Heat': 99}"
386,,Portland Trail Blazers - Minnesota Timberwolves,2013-03-03 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Minnesota Timberwolves']","{'Portland Trail Blazers': 109, 'Minnesota Timberwolves': 94}"
387,,Milwaukee Bucks - Toronto Raptors,2013-03-03 01:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Toronto Raptors']","{'Milwaukee Bucks': 122, 'Toronto Raptors': 114}"
388,,Chicago Bulls - Brooklyn Nets,2013-03-03 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Brooklyn Nets']","{'Chicago Bulls': 96, 'Brooklyn Nets': 85}"
389,,Philadelphia 76ers - Golden State Warriors,2013-03-03 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Golden State Warriors']","{'Philadelphia 76ers': 104, 'Golden State Warriors': 97}"
390,,Denver Nuggets - Oklahoma City Thunder,2013-03-02 03:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Oklahoma City Thunder']","{'Denver Nuggets': 105, 'Oklahoma City Thunder': 103}"
391,,Phoenix Suns - Atlanta Hawks,2013-03-02 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Atlanta Hawks']","{'Phoenix Suns': 92, 'Atlanta Hawks': 87}"
392,,Utah Jazz - Charlotte Hornets,2013-03-02 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Charlotte Hornets']","{'Utah Jazz': 98, 'Charlotte Hornets': 68}"
393,,San Antonio Spurs - Sacramento Kings,2013-03-02 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Sacramento Kings']","{'San Antonio Spurs': 130, 'Sacramento Kings': 102}"
394,,Brooklyn Nets - Dallas Mavericks,2013-03-02 01:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Dallas Mavericks']","{'Brooklyn Nets': 90, 'Dallas Mavericks': 98}"
395,,Miami Heat - Memphis Grizzlies,2013-03-02 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'Memphis Grizzlies']","{'Miami Heat': 98, 'Memphis Grizzlies': 91}"
396,,New Orleans Pelicans - Detroit Pistons,2013-03-02 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Detroit Pistons']","{'New Orleans Pelicans': 100, 'Detroit Pistons': 95}"
397,,Boston Celtics - Golden State Warriors,2013-03-02 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Golden State Warriors']","{'Boston Celtics': 94, 'Golden State Warriors': 86}"
398,,Cleveland Cavaliers - Los Angeles Clippers,2013-03-02 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Los Angeles Clippers']","{'Cleveland Cavaliers': 89, 'Los Angeles Clippers': 105}"
399,,Toronto Raptors - Indiana Pacers,2013-03-02 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Indiana Pacers']","{'Toronto Raptors': 81, 'Indiana Pacers': 93}"
400,,Orlando Magic - Houston Rockets,2013-03-02 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Houston Rockets']","{'Orlando Magic': 110, 'Houston Rockets': 118}"
401,,Washington Wizards - New York Knicks,2013-03-02 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'New York Knicks']","{'Washington Wizards': 88, 'New York Knicks': 96}"
402,,Los Angeles Lakers - Minnesota Timberwolves,2013-03-01 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Minnesota Timberwolves']","{'Los Angeles Lakers': 116, 'Minnesota Timberwolves': 94}"
403,,Chicago Bulls - Philadelphia 76ers,2013-03-01 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Philadelphia 76ers']","{'Chicago Bulls': 93, 'Philadelphia 76ers': 82}"
404,,Indiana Pacers - Los Angeles Clippers,2013-03-01 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Los Angeles Clippers']","{'Indiana Pacers': 91, 'Los Angeles Clippers': 99}"
405,,Portland Trail Blazers - Denver Nuggets,2013-02-28 03:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 109, 'Denver Nuggets': 111}"
406,,Utah Jazz - Atlanta Hawks,2013-02-28 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Atlanta Hawks']","{'Utah Jazz': 91, 'Atlanta Hawks': 102}"
407,,San Antonio Spurs - Phoenix Suns,2013-02-28 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Phoenix Suns']","{'San Antonio Spurs': 101, 'Phoenix Suns': 105}"
408,,Houston Rockets - Milwaukee Bucks,2013-02-28 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Milwaukee Bucks']","{'Houston Rockets': 107, 'Milwaukee Bucks': 110}"
409,,Memphis Grizzlies - Dallas Mavericks,2013-02-28 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Dallas Mavericks']","{'Memphis Grizzlies': 90, 'Dallas Mavericks': 84}"
410,,New York Knicks - Golden State Warriors,2013-02-28 01:00:00+00:00,basketball,NBA,"['New York Knicks', 'Golden State Warriors']","{'New York Knicks': 109, 'Golden State Warriors': 105}"
411,,Oklahoma City Thunder - New Orleans Pelicans,2013-02-28 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'New Orleans Pelicans']","{'Oklahoma City Thunder': 119, 'New Orleans Pelicans': 74}"
412,,Cleveland Cavaliers - Toronto Raptors,2013-02-28 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Toronto Raptors']","{'Cleveland Cavaliers': 103, 'Toronto Raptors': 92}"
413,,Orlando Magic - Sacramento Kings,2013-02-28 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Sacramento Kings']","{'Orlando Magic': 101, 'Sacramento Kings': 125}"
414,,Washington Wizards - Detroit Pistons,2013-02-28 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Detroit Pistons']","{'Washington Wizards': 95, 'Detroit Pistons': 96}"
415,,Los Angeles Clippers - Charlotte Hornets,2013-02-27 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Charlotte Hornets']","{'Los Angeles Clippers': 106, 'Charlotte Hornets': 84}"
416,,Phoenix Suns - Minnesota Timberwolves,2013-02-27 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Minnesota Timberwolves']","{'Phoenix Suns': 84, 'Minnesota Timberwolves': 83}"
417,,Dallas Mavericks - Milwaukee Bucks,2013-02-27 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Milwaukee Bucks']","{'Dallas Mavericks': 90, 'Milwaukee Bucks': 95}"
418,,Chicago Bulls - Cleveland Cavaliers,2013-02-27 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Cleveland Cavaliers']","{'Chicago Bulls': 98, 'Cleveland Cavaliers': 101}"
419,,New Orleans Pelicans - Brooklyn Nets,2013-02-27 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Brooklyn Nets']","{'New Orleans Pelicans': 97, 'Brooklyn Nets': 101}"
420,,Miami Heat - Sacramento Kings,2013-02-27 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Sacramento Kings']","{'Miami Heat': 141, 'Sacramento Kings': 129}"
421,,Indiana Pacers - Golden State Warriors,2013-02-27 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Golden State Warriors']","{'Indiana Pacers': 108, 'Golden State Warriors': 97}"
422,,Philadelphia 76ers - Orlando Magic,2013-02-27 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 84, 'Orlando Magic': 98}"
423,,Denver Nuggets - Los Angeles Lakers,2013-02-26 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Lakers']","{'Denver Nuggets': 119, 'Los Angeles Lakers': 108}"
424,,Utah Jazz - Boston Celtics,2013-02-26 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Boston Celtics']","{'Utah Jazz': 107, 'Boston Celtics': 110}"
425,,Detroit Pistons - Atlanta Hawks,2013-02-26 00:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Atlanta Hawks']","{'Detroit Pistons': 103, 'Atlanta Hawks': 114}"
426,,Toronto Raptors - Washington Wizards,2013-02-26 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Washington Wizards']","{'Toronto Raptors': 84, 'Washington Wizards': 90}"
427,,Oklahoma City Thunder - Chicago Bulls,2013-02-25 02:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Chicago Bulls']","{'Oklahoma City Thunder': 102, 'Chicago Bulls': 72}"
428,,Portland Trail Blazers - Boston Celtics,2013-02-25 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Boston Celtics']","{'Portland Trail Blazers': 92, 'Boston Celtics': 86}"
429,,Phoenix Suns - San Antonio Spurs,2013-02-25 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'San Antonio Spurs']","{'Phoenix Suns': 87, 'San Antonio Spurs': 97}"
430,,Brooklyn Nets - Memphis Grizzlies,2013-02-25 00:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Memphis Grizzlies']","{'Brooklyn Nets': 72, 'Memphis Grizzlies': 76}"
431,,New York Knicks - Philadelphia 76ers,2013-02-25 00:00:00+00:00,basketball,NBA,"['New York Knicks', 'Philadelphia 76ers']","{'New York Knicks': 99, 'Philadelphia 76ers': 93}"
