,id,name,start_timestamp,sport,league,teams,scores
305,,Phoenix Suns - Los Angeles Lakers,2022-03-14 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Lakers']","{'Phoenix Suns': 140, 'Los Angeles Lakers': 111}"
306,,Atlanta Hawks - Indiana Pacers,2022-03-13 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Indiana Pacers']","{'Atlanta Hawks': 131, 'Indiana Pacers': 128}"
307,,New Orleans Pelicans - Houston Rockets,2022-03-13 23:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Houston Rockets']","{'New Orleans Pelicans': 130, 'Houston Rockets': 105}"
308,,Oklahoma City Thunder - Memphis Grizzlies,2022-03-13 23:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Memphis Grizzlies']","{'Oklahoma City Thunder': 118, 'Memphis Grizzlies': 125}"
309,,Orlando Magic - Philadelphia 76ers,2022-03-13 22:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Philadelphia 76ers']","{'Orlando Magic': 114, 'Philadelphia 76ers': 116}"
310,,Boston Celtics - Dallas Mavericks,2022-03-13 19:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Dallas Mavericks']","{'Boston Celtics': 92, 'Dallas Mavericks': 95}"
311,,Detroit Pistons - Los Angeles Clippers,2022-03-13 19:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Los Angeles Clippers']","{'Detroit Pistons': 102, 'Los Angeles Clippers': 106}"
312,,Brooklyn Nets - New York Knicks,2022-03-13 17:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'New York Knicks']","{'Brooklyn Nets': 110, 'New York Knicks': 107}"
313,,Portland Trail Blazers - Washington Wizards,2022-03-13 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Washington Wizards']","{'Portland Trail Blazers': 127, 'Washington Wizards': 118}"
314,,Denver Nuggets - Toronto Raptors,2022-03-13 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Toronto Raptors']","{'Denver Nuggets': 115, 'Toronto Raptors': 127}"
315,,Utah Jazz - Sacramento Kings,2022-03-13 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Sacramento Kings']","{'Utah Jazz': 134, 'Sacramento Kings': 125}"
316,,Golden State Warriors - Milwaukee Bucks,2022-03-13 01:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Milwaukee Bucks']","{'Golden State Warriors': 122, 'Milwaukee Bucks': 109}"
317,,Chicago Bulls - Cleveland Cavaliers,2022-03-13 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Cleveland Cavaliers']","{'Chicago Bulls': 101, 'Cleveland Cavaliers': 91}"
318,,Miami Heat - Minnesota Timberwolves,2022-03-13 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'Minnesota Timberwolves']","{'Miami Heat': 104, 'Minnesota Timberwolves': 113}"
319,,San Antonio Spurs - Indiana Pacers,2022-03-13 01:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Indiana Pacers']","{'San Antonio Spurs': 108, 'Indiana Pacers': 119}"
320,,Los Angeles Lakers - Washington Wizards,2022-03-12 03:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Washington Wizards']","{'Los Angeles Lakers': 122, 'Washington Wizards': 109}"
321,,Phoenix Suns - Toronto Raptors,2022-03-12 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Toronto Raptors']","{'Phoenix Suns': 112, 'Toronto Raptors': 117}"
322,,San Antonio Spurs - Utah Jazz,2022-03-12 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Utah Jazz']","{'San Antonio Spurs': 104, 'Utah Jazz': 102}"
323,,Houston Rockets - Dallas Mavericks,2022-03-12 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Dallas Mavericks']","{'Houston Rockets': 100, 'Dallas Mavericks': 113}"
324,,Memphis Grizzlies - New York Knicks,2022-03-12 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'New York Knicks']","{'Memphis Grizzlies': 118, 'New York Knicks': 114}"
325,,Miami Heat - Cleveland Cavaliers,2022-03-12 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'Cleveland Cavaliers']","{'Miami Heat': 117, 'Cleveland Cavaliers': 105}"
326,,New Orleans Pelicans - Charlotte Hornets,2022-03-12 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Charlotte Hornets']","{'New Orleans Pelicans': 120, 'Charlotte Hornets': 142}"
327,,Atlanta Hawks - Los Angeles Clippers,2022-03-12 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Los Angeles Clippers']","{'Atlanta Hawks': 112, 'Los Angeles Clippers': 106}"
328,,Boston Celtics - Detroit Pistons,2022-03-12 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Detroit Pistons']","{'Boston Celtics': 114, 'Detroit Pistons': 103}"
329,,Orlando Magic - Minnesota Timberwolves,2022-03-12 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Minnesota Timberwolves']","{'Orlando Magic': 118, 'Minnesota Timberwolves': 110}"
330,,Denver Nuggets - Golden State Warriors,2022-03-11 03:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Golden State Warriors']","{'Denver Nuggets': 102, 'Golden State Warriors': 113}"
331,,Philadelphia 76ers - Brooklyn Nets,2022-03-11 00:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Brooklyn Nets']","{'Philadelphia 76ers': 100, 'Brooklyn Nets': 129}"
332,,Los Angeles Clippers - Washington Wizards,2022-03-10 03:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Washington Wizards']","{'Los Angeles Clippers': 115, 'Washington Wizards': 109}"
333,,Sacramento Kings - Denver Nuggets,2022-03-10 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Denver Nuggets']","{'Sacramento Kings': 100, 'Denver Nuggets': 106}"
334,,Utah Jazz - Portland Trail Blazers,2022-03-10 03:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Portland Trail Blazers']","{'Utah Jazz': 123, 'Portland Trail Blazers': 85}"
335,,Dallas Mavericks - New York Knicks,2022-03-10 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'New York Knicks']","{'Dallas Mavericks': 77, 'New York Knicks': 107}"
336,,San Antonio Spurs - Toronto Raptors,2022-03-10 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Toronto Raptors']","{'San Antonio Spurs': 104, 'Toronto Raptors': 119}"
337,,Houston Rockets - Los Angeles Lakers,2022-03-10 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Lakers']","{'Houston Rockets': 139, 'Los Angeles Lakers': 130}"
338,,Milwaukee Bucks - Atlanta Hawks,2022-03-10 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 124, 'Atlanta Hawks': 115}"
339,,Minnesota Timberwolves - Oklahoma City Thunder,2022-03-10 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Oklahoma City Thunder']","{'Minnesota Timberwolves': 132, 'Oklahoma City Thunder': 102}"
340,,New Orleans Pelicans - Orlando Magic,2022-03-10 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Orlando Magic']","{'New Orleans Pelicans': 102, 'Orlando Magic': 108}"
341,,Miami Heat - Phoenix Suns,2022-03-10 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Phoenix Suns']","{'Miami Heat': 90, 'Phoenix Suns': 111}"
342,,Charlotte Hornets - Boston Celtics,2022-03-10 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Boston Celtics']","{'Charlotte Hornets': 101, 'Boston Celtics': 115}"
343,,Detroit Pistons - Chicago Bulls,2022-03-10 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Chicago Bulls']","{'Detroit Pistons': 108, 'Chicago Bulls': 114}"
344,,Golden State Warriors - Los Angeles Clippers,2022-03-09 03:00:00+00:00,basketball,NBA,"['Golden State Warriors', 'Los Angeles Clippers']","{'Golden State Warriors': 112, 'Los Angeles Clippers': 97}"
345,,Oklahoma City Thunder - Milwaukee Bucks,2022-03-09 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Milwaukee Bucks']","{'Oklahoma City Thunder': 115, 'Milwaukee Bucks': 142}"
346,,Memphis Grizzlies - New Orleans Pelicans,2022-03-09 00:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'New Orleans Pelicans']","{'Memphis Grizzlies': 132, 'New Orleans Pelicans': 111}"
347,,Charlotte Hornets - Brooklyn Nets,2022-03-09 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Brooklyn Nets']","{'Charlotte Hornets': 121, 'Brooklyn Nets': 132}"
348,,Indiana Pacers - Cleveland Cavaliers,2022-03-09 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Cleveland Cavaliers']","{'Indiana Pacers': 124, 'Cleveland Cavaliers': 127}"
349,,Orlando Magic - Phoenix Suns,2022-03-09 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Phoenix Suns']","{'Orlando Magic': 99, 'Phoenix Suns': 102}"
350,,Sacramento Kings - New York Knicks,2022-03-08 03:30:00+00:00,basketball,NBA,"['Sacramento Kings', 'New York Knicks']","{'Sacramento Kings': 115, 'New York Knicks': 131}"
351,,Denver Nuggets - Golden State Warriors,2022-03-08 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Golden State Warriors']","{'Denver Nuggets': 131, 'Golden State Warriors': 124}"
352,,Dallas Mavericks - Utah Jazz,2022-03-08 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Utah Jazz']","{'Dallas Mavericks': 111, 'Utah Jazz': 103}"
353,,San Antonio Spurs - Los Angeles Lakers,2022-03-08 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Lakers']","{'San Antonio Spurs': 117, 'Los Angeles Lakers': 110}"
354,,Minnesota Timberwolves - Portland Trail Blazers,2022-03-08 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Portland Trail Blazers']","{'Minnesota Timberwolves': 124, 'Portland Trail Blazers': 81}"
355,,Miami Heat - Houston Rockets,2022-03-08 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Houston Rockets']","{'Miami Heat': 123, 'Houston Rockets': 106}"
356,,Detroit Pistons - Atlanta Hawks,2022-03-08 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Atlanta Hawks']","{'Detroit Pistons': 113, 'Atlanta Hawks': 110}"
357,,Philadelphia 76ers - Chicago Bulls,2022-03-08 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Chicago Bulls']","{'Philadelphia 76ers': 121, 'Chicago Bulls': 106}"
358,,Los Angeles Clippers - New York Knicks,2022-03-07 03:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New York Knicks']","{'Los Angeles Clippers': 93, 'New York Knicks': 116}"
359,,Denver Nuggets - New Orleans Pelicans,2022-03-07 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'New Orleans Pelicans']","{'Denver Nuggets': 138, 'New Orleans Pelicans': 130}"
360,,Cleveland Cavaliers - Toronto Raptors,2022-03-07 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Toronto Raptors']","{'Cleveland Cavaliers': 104, 'Toronto Raptors': 96}"
361,,Houston Rockets - Memphis Grizzlies,2022-03-07 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Memphis Grizzlies']","{'Houston Rockets': 123, 'Memphis Grizzlies': 112}"
362,,Oklahoma City Thunder - Utah Jazz,2022-03-07 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 103, 'Utah Jazz': 116}"
363,,Washington Wizards - Indiana Pacers,2022-03-06 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Indiana Pacers']","{'Washington Wizards': 133, 'Indiana Pacers': 123}"
364,,Milwaukee Bucks - Phoenix Suns,2022-03-06 20:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Phoenix Suns']","{'Milwaukee Bucks': 132, 'Phoenix Suns': 122}"
365,,Boston Celtics - Brooklyn Nets,2022-03-06 18:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Brooklyn Nets']","{'Boston Celtics': 126, 'Brooklyn Nets': 120}"
366,,Los Angeles Lakers - Golden State Warriors,2022-03-06 01:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Golden State Warriors']","{'Los Angeles Lakers': 124, 'Golden State Warriors': 116}"
367,,Memphis Grizzlies - Orlando Magic,2022-03-06 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Orlando Magic']","{'Memphis Grizzlies': 124, 'Orlando Magic': 96}"
368,,Miami Heat - Philadelphia 76ers,2022-03-06 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 99, 'Philadelphia 76ers': 82}"
369,,Minnesota Timberwolves - Portland Trail Blazers,2022-03-06 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Portland Trail Blazers']","{'Minnesota Timberwolves': 135, 'Portland Trail Blazers': 121}"
370,,Charlotte Hornets - San Antonio Spurs,2022-03-06 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'San Antonio Spurs']","{'Charlotte Hornets': 123, 'San Antonio Spurs': 117}"
371,,Dallas Mavericks - Sacramento Kings,2022-03-05 22:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Sacramento Kings']","{'Dallas Mavericks': 114, 'Sacramento Kings': 113}"
372,,Phoenix Suns - New York Knicks,2022-03-05 03:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New York Knicks']","{'Phoenix Suns': 115, 'New York Knicks': 114}"
373,,Denver Nuggets - Houston Rockets,2022-03-05 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Houston Rockets']","{'Denver Nuggets': 116, 'Houston Rockets': 101}"
374,,New Orleans Pelicans - Utah Jazz,2022-03-05 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Utah Jazz']","{'New Orleans Pelicans': 124, 'Utah Jazz': 90}"
375,,Oklahoma City Thunder - Minnesota Timberwolves,2022-03-05 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Minnesota Timberwolves']","{'Oklahoma City Thunder': 101, 'Minnesota Timberwolves': 138}"
376,,Chicago Bulls - Milwaukee Bucks,2022-03-05 00:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Milwaukee Bucks']","{'Chicago Bulls': 112, 'Milwaukee Bucks': 118}"
377,,Toronto Raptors - Orlando Magic,2022-03-05 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Orlando Magic']","{'Toronto Raptors': 97, 'Orlando Magic': 103}"
378,,Detroit Pistons - Indiana Pacers,2022-03-05 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Indiana Pacers']","{'Detroit Pistons': 111, 'Indiana Pacers': 106}"
379,,Philadelphia 76ers - Cleveland Cavaliers,2022-03-05 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Cleveland Cavaliers']","{'Philadelphia 76ers': 125, 'Cleveland Cavaliers': 119}"
380,,Washington Wizards - Atlanta Hawks,2022-03-05 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Atlanta Hawks']","{'Washington Wizards': 114, 'Atlanta Hawks': 117}"
381,,Los Angeles Clippers - Los Angeles Lakers,2022-03-04 03:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Los Angeles Lakers']","{'Los Angeles Clippers': 132, 'Los Angeles Lakers': 111}"
382,,Dallas Mavericks - Golden State Warriors,2022-03-04 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Golden State Warriors']","{'Dallas Mavericks': 122, 'Golden State Warriors': 113}"
383,,San Antonio Spurs - Sacramento Kings,2022-03-04 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Sacramento Kings']","{'San Antonio Spurs': 112, 'Sacramento Kings': 115}"
384,,Boston Celtics - Memphis Grizzlies,2022-03-04 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Memphis Grizzlies']","{'Boston Celtics': 120, 'Memphis Grizzlies': 107}"
385,,Brooklyn Nets - Miami Heat,2022-03-04 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Miami Heat']","{'Brooklyn Nets': 107, 'Miami Heat': 113}"
386,,Toronto Raptors - Detroit Pistons,2022-03-04 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Detroit Pistons']","{'Toronto Raptors': 106, 'Detroit Pistons': 108}"
387,,Atlanta Hawks - Chicago Bulls,2022-03-04 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Chicago Bulls']","{'Atlanta Hawks': 130, 'Chicago Bulls': 124}"
388,,Phoenix Suns - Portland Trail Blazers,2022-03-03 03:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Portland Trail Blazers']","{'Phoenix Suns': 120, 'Portland Trail Blazers': 90}"
389,,Denver Nuggets - Oklahoma City Thunder,2022-03-03 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Oklahoma City Thunder']","{'Denver Nuggets': 107, 'Oklahoma City Thunder': 119}"
390,,Houston Rockets - Utah Jazz,2022-03-03 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Utah Jazz']","{'Houston Rockets': 127, 'Utah Jazz': 132}"
391,,Milwaukee Bucks - Miami Heat,2022-03-03 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Miami Heat']","{'Milwaukee Bucks': 120, 'Miami Heat': 119}"
392,,New Orleans Pelicans - Sacramento Kings,2022-03-03 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Sacramento Kings']","{'New Orleans Pelicans': 125, 'Sacramento Kings': 95}"
393,,Philadelphia 76ers - New York Knicks,2022-03-03 00:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'New York Knicks']","{'Philadelphia 76ers': 123, 'New York Knicks': 108}"
394,,Cleveland Cavaliers - Charlotte Hornets,2022-03-03 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Charlotte Hornets']","{'Cleveland Cavaliers': 98, 'Charlotte Hornets': 119}"
395,,Orlando Magic - Indiana Pacers,2022-03-03 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Indiana Pacers']","{'Orlando Magic': 114, 'Indiana Pacers': 122}"
396,,Los Angeles Lakers - Dallas Mavericks,2022-03-02 03:10:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Dallas Mavericks']","{'Los Angeles Lakers': 104, 'Dallas Mavericks': 109}"
397,,Houston Rockets - Los Angeles Clippers,2022-03-02 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Clippers']","{'Houston Rockets': 100, 'Los Angeles Clippers': 113}"
398,,Minnesota Timberwolves - Golden State Warriors,2022-03-02 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Golden State Warriors']","{'Minnesota Timberwolves': 129, 'Golden State Warriors': 114}"
399,,Boston Celtics - Atlanta Hawks,2022-03-02 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Atlanta Hawks']","{'Boston Celtics': 107, 'Atlanta Hawks': 98}"
400,,Toronto Raptors - Brooklyn Nets,2022-03-02 00:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Brooklyn Nets']","{'Toronto Raptors': 109, 'Brooklyn Nets': 108}"
401,,Washington Wizards - Detroit Pistons,2022-03-02 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Detroit Pistons']","{'Washington Wizards': 116, 'Detroit Pistons': 113}"
402,,Memphis Grizzlies - San Antonio Spurs,2022-03-01 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'San Antonio Spurs']","{'Memphis Grizzlies': 118, 'San Antonio Spurs': 105}"
403,,Milwaukee Bucks - Charlotte Hornets,2022-03-01 01:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Charlotte Hornets']","{'Milwaukee Bucks': 130, 'Charlotte Hornets': 106}"
404,,Oklahoma City Thunder - Sacramento Kings,2022-03-01 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Sacramento Kings']","{'Oklahoma City Thunder': 110, 'Sacramento Kings': 131}"
405,,Brooklyn Nets - Toronto Raptors,2022-03-01 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Toronto Raptors']","{'Brooklyn Nets': 97, 'Toronto Raptors': 133}"
406,,Miami Heat - Chicago Bulls,2022-03-01 00:30:00+00:00,basketball,NBA,"['Miami Heat', 'Chicago Bulls']","{'Miami Heat': 112, 'Chicago Bulls': 99}"
407,,Cleveland Cavaliers - Minnesota Timberwolves,2022-03-01 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Minnesota Timberwolves']","{'Cleveland Cavaliers': 122, 'Minnesota Timberwolves': 127}"
408,,Orlando Magic - Indiana Pacers,2022-03-01 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Indiana Pacers']","{'Orlando Magic': 119, 'Indiana Pacers': 103}"
409,,Los Angeles Lakers - New Orleans Pelicans,2022-02-28 03:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'New Orleans Pelicans']","{'Los Angeles Lakers': 95, 'New Orleans Pelicans': 123}"
410,,Portland Trail Blazers - Denver Nuggets,2022-02-28 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 92, 'Denver Nuggets': 124}"
411,,Golden State Warriors - Dallas Mavericks,2022-02-28 00:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Dallas Mavericks']","{'Golden State Warriors': 101, 'Dallas Mavericks': 107}"
412,,Charlotte Hornets - Detroit Pistons,2022-02-28 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Detroit Pistons']","{'Charlotte Hornets': 126, 'Detroit Pistons': 127}"
413,,Houston Rockets - Los Angeles Clippers,2022-02-28 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Clippers']","{'Houston Rockets': 98, 'Los Angeles Clippers': 99}"
414,,Indiana Pacers - Boston Celtics,2022-02-27 22:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Boston Celtics']","{'Indiana Pacers': 128, 'Boston Celtics': 107}"
415,,Phoenix Suns - Utah Jazz,2022-02-27 20:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Utah Jazz']","{'Phoenix Suns': 114, 'Utah Jazz': 118}"
416,,New York Knicks - Philadelphia 76ers,2022-02-27 18:00:00+00:00,basketball,NBA,"['New York Knicks', 'Philadelphia 76ers']","{'New York Knicks': 109, 'Philadelphia 76ers': 125}"
417,,Denver Nuggets - Sacramento Kings,2022-02-27 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Sacramento Kings']","{'Denver Nuggets': 115, 'Sacramento Kings': 110}"
418,,Milwaukee Bucks - Brooklyn Nets,2022-02-27 01:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Brooklyn Nets']","{'Milwaukee Bucks': 123, 'Brooklyn Nets': 126}"
419,,Chicago Bulls - Memphis Grizzlies,2022-02-27 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Memphis Grizzlies']","{'Chicago Bulls': 110, 'Memphis Grizzlies': 116}"
420,,Cleveland Cavaliers - Washington Wizards,2022-02-27 01:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Washington Wizards']","{'Cleveland Cavaliers': 92, 'Washington Wizards': 86}"
421,,Miami Heat - San Antonio Spurs,2022-02-27 01:00:00+00:00,basketball,NBA,"['Miami Heat', 'San Antonio Spurs']","{'Miami Heat': 133, 'San Antonio Spurs': 129}"
422,,Atlanta Hawks - Toronto Raptors,2022-02-27 00:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Toronto Raptors']","{'Atlanta Hawks': 127, 'Toronto Raptors': 100}"
423,,Detroit Pistons - Boston Celtics,2022-02-26 17:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Boston Celtics']","{'Detroit Pistons': 104, 'Boston Celtics': 113}"
424,,Los Angeles Lakers - Los Angeles Clippers,2022-02-26 03:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Los Angeles Clippers']","{'Los Angeles Lakers': 102, 'Los Angeles Clippers': 105}"
425,,Phoenix Suns - New Orleans Pelicans,2022-02-26 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New Orleans Pelicans']","{'Phoenix Suns': 102, 'New Orleans Pelicans': 117}"
426,,Utah Jazz - Dallas Mavericks,2022-02-26 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Dallas Mavericks']","{'Utah Jazz': 114, 'Dallas Mavericks': 109}"
427,,Minnesota Timberwolves - Philadelphia 76ers,2022-02-26 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Philadelphia 76ers']","{'Minnesota Timberwolves': 102, 'Philadelphia 76ers': 133}"
428,,New York Knicks - Miami Heat,2022-02-26 00:30:00+00:00,basketball,NBA,"['New York Knicks', 'Miami Heat']","{'New York Knicks': 100, 'Miami Heat': 115}"
429,,Charlotte Hornets - Toronto Raptors,2022-02-26 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Toronto Raptors']","{'Charlotte Hornets': 125, 'Toronto Raptors': 93}"
430,,Indiana Pacers - Oklahoma City Thunder,2022-02-26 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Oklahoma City Thunder']","{'Indiana Pacers': 125, 'Oklahoma City Thunder': 129}"
431,,Orlando Magic - Houston Rockets,2022-02-26 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Houston Rockets']","{'Orlando Magic': 119, 'Houston Rockets': 111}"
432,,Washington Wizards - San Antonio Spurs,2022-02-26 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'San Antonio Spurs']","{'Washington Wizards': 153, 'San Antonio Spurs': 157}"
433,,Portland Trail Blazers - Golden State Warriors,2022-02-25 03:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Golden State Warriors']","{'Portland Trail Blazers': 95, 'Golden State Warriors': 132}"
434,,Sacramento Kings - Denver Nuggets,2022-02-25 03:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Denver Nuggets']","{'Sacramento Kings': 110, 'Denver Nuggets': 128}"
435,,Chicago Bulls - Atlanta Hawks,2022-02-25 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Atlanta Hawks']","{'Chicago Bulls': 112, 'Atlanta Hawks': 108}"
436,,Minnesota Timberwolves - Memphis Grizzlies,2022-02-25 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Memphis Grizzlies']","{'Minnesota Timberwolves': 119, 'Memphis Grizzlies': 114}"
437,,Oklahoma City Thunder - Phoenix Suns,2022-02-25 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Phoenix Suns']","{'Oklahoma City Thunder': 104, 'Phoenix Suns': 124}"
438,,Brooklyn Nets - Boston Celtics,2022-02-25 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Boston Celtics']","{'Brooklyn Nets': 106, 'Boston Celtics': 129}"
439,,Detroit Pistons - Cleveland Cavaliers,2022-02-25 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Cleveland Cavaliers']","{'Detroit Pistons': 106, 'Cleveland Cavaliers': 103}"
440,,Team LeBron - Team Durant,2022-02-21 01:00:00+00:00,basketball,NBA,"['Team LeBron', 'Team Durant']","{'Team LeBron': 163, 'Team Durant': 160}"
